team,year,playoffs,game,patch,playerid,player,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
Invictus Gaming,2020.1384615384616,0.07692307692307693,1.8461538461538463,10.232615384615404,143.84615384615384,,,1820.6,0.5615384615384615,14.46923076923077,14.838461538461539,31.46153846153846,14.46923076923077,14.838461538461539,1.6507936507936507,0.3253968253968254,0.047619047619047616,0.007936507936507936,0.4230769230769231,,,,0.4910646153846154,0.975213076923077,0.512,2.223076923076923,2.1538461538461537,2.130081300813008,2.1219512195121952,0.4796747967479675,0.6097560975609756,0.5040650406504065,0.5365853658536586,3.142857142857143,0.04065040650406504,0.04878048780487805,0.512,0.992,0.952,0.5338983050847458,0.676923076923077,0.5846153846153846,0.5038759689922481,6.076923076923077,5.3,0.528,0.552,0.8,0.72,67053.81538461539,2190.2270584615376,,2729.07746076923,2471.4440285714295,95.45384615384616,3.115645384615385,45.33076923076923,1.4716007692307687,36.23076923076923,214.74603174603175,6.980411904761909,54823.95384615385,34875.807692307695,1158.113436153846,,50691.10317460317,0.01958926087301586,854.25,791.4285714285714,203.8923076923077,132.86923076923077,19.446153846153845,31.968928571428567,15930.464,18265.952,323.768,15810.352,18242.68,306.192,120.112,23.272,17.576,2.208,3.432,2.76,2.752,3.984,2.216,25470.76,29339.672,515.856,25268.984,29558.024,492.824,201.776,-218.352,23.032,4.08,6.592,4.904,4.896,7.664,4.088
J Team,2020.0,0.3148148148148148,1.3888888888888888,10.106296296296296,138.88888888888889,,,1959.6296296296296,0.5555555555555556,14.722222222222221,12.11111111111111,36.166666666666664,14.722222222222221,12.11111111111111,1.8333333333333333,0.3148148148148148,0.037037037037037035,0.0,0.6851851851851852,,,,0.4552277777777778,0.8305814814814814,0.5555555555555556,2.759259259259259,2.1481481481481484,2.7037037037037037,2.0925925925925926,0.5185185185185185,0.7407407407407407,0.8333333333333334,0.6111111111111112,,0.05555555555555555,0.05555555555555555,0.46296296296296297,0.9259259259259259,1.0740740740740742,0.5925925925925926,0.7777777777777778,0.5185185185185185,0.5740740740740741,6.111111111111111,4.703703703703703,0.37037037037037035,0.5370370370370371,0.9259259259259259,0.6296296296296297,62499.0,1898.9646796296295,,2882.3943796296307,2692.9212981481483,106.83333333333333,3.252905555555555,51.092592592592595,1.5480888888888886,45.148148148148145,246.83333333333334,7.4968870370370375,57830.37037037037,36464.11111111111,1116.96462962963,,54702.944444444445,0.0450514564814815,,813.8518518518518,209.5,139.33333333333334,18.5,31.38604074074074,15511.666666666666,18107.796296296296,306.77777777777777,15358.703703703704,18236.35185185185,318.962962962963,152.96296296296296,-128.55555555555554,-12.185185185185185,2.3333333333333335,4.148148148148148,1.7222222222222223,1.7037037037037037,2.925925925925926,2.3333333333333335,24476.35185185185,29001.59259259259,492.77777777777777,24005.90740740741,29049.38888888889,505.24074074074076,470.44444444444446,-47.7962962962963,-12.462962962962964,4.0,7.685185185185185,3.1666666666666665,3.1481481481481484,5.722222222222222,4.018518518518518
JD Gaming,2020.1052631578948,0.12781954887218044,1.887218045112782,10.20969924812032,151.12781954887217,,,1951.3308270676691,0.6541353383458647,14.451127819548873,11.586466165413533,34.46616541353384,14.451127819548873,11.586466165413533,1.7328244274809161,0.26717557251908397,0.03816793893129771,0.007633587786259542,0.518796992481203,,,,0.44967443609022545,0.8086481203007517,0.42748091603053434,2.4511278195488724,2.300751879699248,2.364341085271318,2.2248062015503876,0.5581395348837209,0.6976744186046512,0.4263565891472868,0.6821705426356589,3.25,0.06201550387596899,0.08527131782945736,0.48854961832061067,0.8931297709923665,1.0458015267175573,0.5984251968503937,0.7669172932330827,0.49624060150375937,0.48872180451127817,6.962406015037594,4.864661654135339,0.5343511450381679,0.5954198473282443,1.1755725190839694,0.6106870229007634,65143.05263157895,1983.9042849624057,,2717.400318045112,2610.4412717557243,111.55639097744361,3.406118045112782,53.92481203007519,1.6406037593984961,39.19548872180451,253.87022900763358,7.715283206106869,59540.10526315789,38258.51127819549,1176.823389473684,,55269.83969465649,0.045310843053435114,899.0,838.5,237.5187969924812,152.00751879699249,25.969924812030076,33.591660000000005,15825.65648854962,18395.374045801527,325.9541984732824,15651.213740458015,18155.480916030534,321.85496183206106,174.44274809160305,239.89312977099237,4.099236641221374,2.015267175572519,3.4580152671755724,1.9694656488549618,1.9694656488549618,3.50381679389313,2.015267175572519,25153.496183206105,29634.51145038168,523.3282442748092,24725.08396946565,29183.335877862595,513.6870229007634,428.412213740458,451.17557251908397,9.641221374045802,3.618320610687023,6.801526717557252,3.5572519083969465,3.549618320610687,6.977099236641221,3.618320610687023
KT Rolster,2020.22131147541,0.02459016393442623,1.778688524590164,10.24991803278689,149.18032786885246,,,1978.5901639344263,0.4672131147540984,10.844262295081966,11.221311475409836,26.098360655737704,10.844262295081966,11.221311475409836,1.2377049180327868,0.26229508196721313,0.05737704918032787,0.02459016393442623,0.4672131147540984,,,,0.3292836065573771,0.6725163934426233,0.6229508196721312,2.418032786885246,2.401639344262295,2.3524590163934427,2.360655737704918,0.5901639344262295,0.6639344262295082,0.5081967213114754,0.5901639344262295,,0.06557377049180328,0.040983606557377046,0.5327868852459017,1.0327868852459017,0.9344262295081968,0.45081967213114754,0.6147540983606558,0.6721311475409836,0.5327868852459017,5.721311475409836,5.926229508196721,0.4918032786885246,0.5081967213114754,0.860655737704918,0.9590163934426229,60582.975409836065,1817.2811081967213,,2627.3600418032784,2465.231940163934,126.70491803278688,3.8126344262295087,60.0,1.7917737704918033,50.50819672131148,267.87704918032784,8.045003278688524,57636.852459016394,36077.24590163935,1091.0334155737703,,53738.87704918033,-0.006152618196721309,,878.6229508196722,213.0983606557377,144.20491803278688,15.065573770491802,33.158695901639355,15532.442622950819,18517.852459016394,329.3606557377049,15558.204918032787,18494.33606557377,330.23770491803276,-25.762295081967213,23.516393442622952,-0.8770491803278688,1.3524590163934427,2.2459016393442623,1.401639344262295,1.401639344262295,2.442622950819672,1.3524590163934427,24474.975409836065,29536.614754098362,523.8688524590164,24485.688524590165,29571.40163934426,526.9344262295082,-10.71311475409836,-34.78688524590164,-3.0655737704918034,2.5901639344262297,4.827868852459017,2.7049180327868854,2.7049180327868854,4.934426229508197,2.5901639344262297
LGD Gaming,2020.0928571428572,0.1,1.792857142857143,10.207928571428585,142.85714285714286,,,1976.392857142857,0.45714285714285713,12.528571428571428,13.564285714285715,30.071428571428573,12.528571428571428,13.564285714285715,1.2971014492753623,0.2971014492753623,0.043478260869565216,0.014492753623188406,0.5142857142857142,,,,0.38099285714285713,0.7978571428571429,0.47058823529411764,2.2785714285714285,2.592857142857143,2.2074074074074073,2.4962962962962965,0.6444444444444445,0.5925925925925926,0.5259259259259259,0.4444444444444444,2.4,0.06666666666666667,0.06666666666666667,0.4411764705882353,0.8455882352941176,1.1397058823529411,0.47619047619047616,0.5642857142857143,0.7357142857142858,0.463768115942029,5.835714285714285,6.357142857142857,0.4485294117647059,0.4485294117647059,0.8823529411764706,0.9191176470588235,62693.392857142855,1874.7031285714288,,2871.565569999998,2675.516220289856,108.82857142857142,3.275372142857144,54.364285714285714,1.6196285714285708,40.05,252.31159420289856,7.541627536231882,57760.81428571429,36223.6,1097.5317314285712,,54247.5,-0.009923992391304355,896.5,872.7894736842105,218.50714285714287,146.03571428571428,19.6,33.157442105263165,15663.558823529413,18295.625,316.99264705882354,15804.514705882353,18508.654411764706,327.1470588235294,-140.9558823529412,-213.02941176470588,-10.154411764705882,1.7941176470588236,3.125,1.8970588235294117,1.8823529411764706,3.2279411764705883,1.8014705882352942,24780.595588235294,29454.66176470588,508.7720588235294,25102.227941176472,29631.742647058825,521.0735294117648,-321.63235294117646,-177.0808823529412,-12.301470588235293,3.375,6.426470588235294,3.448529411764706,3.4338235294117645,6.352941176470588,3.3823529411764706
LNG Esports,2020.1649484536083,0.0,1.711340206185567,10.244948453608245,144.3298969072165,,,1918.0618556701031,0.3917525773195876,11.195876288659793,13.154639175257731,27.010309278350515,11.195876288659793,13.154639175257731,1.3263157894736841,0.22105263157894736,0.042105263157894736,0.0,0.4536082474226804,,,,0.35340103092783504,0.7692247422680412,0.3684210526315789,2.288659793814433,2.402061855670103,2.204301075268817,2.3333333333333335,0.44086021505376344,0.6236559139784946,0.4731182795698925,0.6666666666666666,3.75,0.021505376344086023,0.08602150537634409,0.5368421052631579,0.9894736842105263,0.9578947368421052,0.3707865168539326,0.4845360824742268,0.8041237113402062,0.4845360824742268,4.927835051546392,6.721649484536083,0.4105263157894737,0.35789473684210527,0.6421052631578947,1.1368421052631579,59494.64948453608,1838.2291247422675,,2710.950554639176,2603.3712705263174,105.12371134020619,3.2631030927835036,50.70103092783505,1.5557237113402063,36.30927835051546,230.62105263157895,7.1312536842105265,54747.237113402065,33805.030927835054,1057.9882010309277,,50721.673684210524,-0.05028597884210527,931.0,743.0,206.83505154639175,140.55670103092783,15.56701030927835,33.08595,15673.6,18429.663157894738,326.70526315789476,15908.505263157895,18596.58947368421,330.9157894736842,-234.90526315789472,-166.92631578947368,-4.2105263157894735,1.5578947368421052,2.778947368421053,1.694736842105263,1.694736842105263,3.1894736842105265,1.5578947368421052,24596.242105263158,29214.18947368421,514.7263157894737,25081.378947368423,29565.44210526316,525.578947368421,-485.13684210526316,-351.2526315789474,-10.852631578947369,2.9473684210526314,5.389473684210526,2.9894736842105263,2.9894736842105263,6.2631578947368425,2.9473684210526314
Liiv SANDBOX,2021.0,0.0,1.6,10.800400000000003,152.0,,,1949.92,0.36,12.12,13.24,26.84,12.12,13.24,1.32,0.16,0.0,0.0,0.4,,,,0.3888039999999999,0.7866040000000001,0.68,2.64,2.04,2.56,2.0,0.48,0.8,0.64,0.64,,0.08,0.04,0.72,1.2,0.64,0.28,0.4,1.0,0.52,4.64,7.04,0.52,0.6,0.56,1.32,57192.0,1771.1567159999997,,2736.3215120000004,2603.2963400000003,133.92,4.074684,61.0,1.852628,54.92,275.72,8.420551999999997,56700.2,35432.88,1099.662476,,53422.92,-0.020477611759999993,,877.72,195.92,132.0,13.28,33.057152,15722.44,18768.16,337.56,15586.88,18675.04,338.76,135.56,93.12,-1.2,1.56,2.52,1.04,1.04,1.52,1.56,24809.68,29882.0,530.28,24468.52,29845.32,538.88,341.16,36.68,-8.6,3.52,6.84,2.44,2.44,4.48,3.52
Liyab Esports,2020.075,0.0,1.075,10.094999999999999,162.5,,,1873.15,0.325,11.05,16.375,25.3,11.05,16.375,1.125,0.125,0.0,0.0,0.475,,,,0.34420749999999994,0.8823400000000001,0.6,2.25,2.35,2.15,2.3,0.45,0.475,0.65,0.575,,0.1,0.05,0.375,0.675,1.25,0.25,0.35,0.75,0.425,4.125,6.875,0.45,0.3,0.725,1.125,55845.925,1766.7613125,,2842.732615,2503.9927500000003,97.375,3.0723925000000003,40.575,1.273275,37.525,214.45,6.750122500000001,51755.025,31270.85,991.0507375,,48136.075,-0.06436966857500001,,755.325,186.575,126.075,12.325,30.160992500000003,15484.7,17877.4,305.6,15572.2,17998.2,306.175,-87.5,-120.8,-0.575,2.25,3.875,2.35,2.35,3.9,2.275,23956.55,28377.575,478.025,24722.0,29089.1,484.1,-765.45,-711.525,-6.075,4.275,7.875,5.0,5.0,9.025,4.3
MAD Lions,2020.092105263158,0.3026315789473684,1.5789473684210527,10.190394736842107,160.52631578947367,,,1938.9605263157894,0.5131578947368421,13.75,14.368421052631579,31.473684210526315,13.75,14.368421052631579,1.4210526315789473,0.2631578947368421,0.013157894736842105,0.0,0.4868421052631579,,,,0.4239671052631578,0.8733407894736843,0.4533333333333333,2.486842105263158,2.1710526315789473,2.4133333333333336,2.12,0.5466666666666666,0.5733333333333334,0.5466666666666666,0.7466666666666667,0.0,0.10666666666666667,0.02666666666666667,0.5789473684210527,1.0,0.9605263157894737,0.4605263157894737,0.6710526315789473,0.5263157894736842,0.5263157894736842,6.421052631578948,6.171052631578948,0.38666666666666666,0.4868421052631579,0.9868421052631579,0.8552631578947368,63369.92105263158,1935.774957894737,,2808.7786499999997,2588.841767105264,111.30263157894737,3.4235197368421053,44.0921052631579,1.3404671052631578,45.71052631578947,232.26315789473685,7.122185526315792,57216.14473684211,36060.76315789474,1112.4607789473685,,53273.07894736842,-0.001214713815789474,,802.1578947368421,208.3684210526316,139.6578947368421,19.11842105263158,31.27113289473684,15350.773333333333,17906.826666666668,311.6,15548.306666666667,18073.36,316.64,-197.53333333333333,-166.53333333333333,-5.04,1.72,2.64,2.066666666666667,2.026666666666667,3.1866666666666665,1.7333333333333334,24566.12,28711.56,495.74666666666667,24781.146666666667,28939.466666666667,498.85333333333335,-215.02666666666667,-227.90666666666667,-3.1066666666666665,3.52,6.08,4.04,4.0,7.04,3.533333333333333
Machi Esports,2020.0,0.37349397590361444,1.6506024096385543,10.11024096385542,148.19277108433735,,,1949.2289156626507,0.6626506024096386,13.578313253012048,11.265060240963855,31.42168674698795,13.578313253012048,11.265060240963855,1.5180722891566265,0.25301204819277107,0.04819277108433735,0.012048192771084338,0.5301204819277109,,,,0.42959518072289143,0.7707240963855421,0.6385542168674698,2.819277108433735,1.9397590361445782,2.7590361445783134,1.9036144578313252,0.7228915662650602,0.8313253012048193,0.6506024096385542,0.5542168674698795,,0.060240963855421686,0.03614457831325301,0.5542168674698795,1.0,0.9879518072289156,0.5301204819277109,0.6987951807228916,0.5060240963855421,0.6265060240963856,7.144578313253012,4.530120481927711,0.6626506024096386,0.6746987951807228,1.1927710843373494,0.6144578313253012,64027.48192771084,1960.1475578313252,,2572.9517349397593,2517.184363855421,119.1566265060241,3.6409228915662664,50.8433734939759,1.5554698795180724,44.19277108433735,253.15662650602408,7.749537349397593,57510.361445783135,36250.20481927711,1123.8258975903607,,52821.80722891566,0.03807936542168675,,808.3734939759037,208.27710843373495,129.93975903614458,23.771084337349397,31.39748554216869,15474.963855421687,18303.409638554218,315.93975903614455,15250.734939759037,18055.951807228917,311.421686746988,224.2289156626506,247.4578313253012,4.518072289156627,1.7710843373493976,2.63855421686747,1.6987951807228916,1.6746987951807228,2.4939759036144578,1.7710843373493976,24461.10843373494,29187.469879518074,500.2530120481928,24000.481927710844,28748.301204819276,493.50602409638554,460.6265060240964,439.1686746987952,6.746987951807229,3.433734939759036,5.879518072289157,3.3373493975903616,3.3132530120481927,5.951807228915663,3.433734939759036
Misfits Gaming,2020.1489361702127,0.0851063829787234,1.127659574468085,10.21978723404255,157.4468085106383,,,2009.1063829787233,0.425531914893617,11.212765957446809,12.72340425531915,24.595744680851062,11.212765957446809,12.72340425531915,1.148936170212766,0.19148936170212766,0.02127659574468085,0.0,0.48936170212765956,,,,0.3453659574468084,0.7391148936170212,0.574468085106383,2.234042553191489,2.5319148936170213,2.1914893617021276,2.4468085106382977,0.6170212765957447,0.5106382978723404,0.574468085106383,0.48936170212765956,,0.0425531914893617,0.0851063829787234,0.48936170212765956,1.0425531914893618,0.9574468085106383,0.44680851063829785,0.7659574468085106,0.723404255319149,0.425531914893617,5.48936170212766,6.872340425531915,0.5531914893617021,0.5319148936170213,0.7872340425531915,1.148936170212766,58082.36170212766,1723.6794319148935,,2720.8105446808513,2603.529906382979,109.06382978723404,3.2120127659574464,45.08510638297872,1.3156829787234043,41.723404255319146,242.10638297872342,7.122697872340429,58019.36170212766,36148.46808510638,1079.7153638297873,,54140.085106382976,-0.013742948723404256,,859.1276595744681,217.87234042553192,149.53191489361703,14.702127659574469,32.11169787234044,15291.021276595744,18004.978723404256,318.17021276595744,15579.191489361701,18222.744680851065,323.36170212765956,-288.17021276595744,-217.7659574468085,-5.191489361702128,1.5319148936170213,2.276595744680851,1.702127659574468,1.702127659574468,2.74468085106383,1.553191489361702,24329.91489361702,29032.55319148936,507.29787234042556,24511.27659574468,28868.489361702126,509.5744680851064,-181.36170212765958,164.06382978723406,-2.276595744680851,3.234042553191489,5.446808510638298,3.021276595744681,3.021276595744681,5.212765957446808,3.25531914893617
Nongshim RedForce,2021.0,0.0,1.71875,10.704062500000003,153.125,,,1901.0625,0.5,11.0625,13.84375,25.84375,11.0625,13.84375,1.375,0.3125,0.03125,0.0,0.40625,,,,0.3503562500000001,0.7979562500000003,0.5,2.125,2.46875,2.0625,2.40625,0.5,0.5,0.5625,0.5,,0.0625,0.0625,0.40625,0.9375,1.03125,0.5,0.625,0.53125,0.34375,5.28125,6.09375,0.375,0.3125,0.625,0.875,54665.96875,1712.7659125000002,,2947.10883125,2481.380865625,117.3125,3.6509343750000007,55.5625,1.7147062500000005,43.21875,254.21875,7.890871874999999,55245.625,34476.6875,1083.6992093750002,,51080.8125,-0.039178520500000015,,817.21875,213.28125,144.0625,15.21875,32.42890937499999,15491.6875,18437.75,325.6875,16092.34375,18912.90625,339.4375,-600.65625,-475.15625,-13.75,1.40625,2.71875,1.9375,1.9375,3.0625,1.40625,24340.71875,29427.125,521.1875,25530.1875,30296.9375,539.09375,-1189.46875,-869.8125,-17.90625,2.6875,5.09375,4.03125,4.03125,7.65625,2.6875
Nova Esports,2020.0,0.22448979591836735,1.1428571428571428,10.101020408163265,159.18367346938774,,,1982.7142857142858,0.3469387755102041,10.224489795918368,13.244897959183673,24.20408163265306,10.224489795918368,13.244897959183673,0.8775510204081632,0.14285714285714285,0.061224489795918366,0.0,0.32653061224489793,,,,0.305504081632653,0.7175632653061225,0.2653061224489796,1.8775510204081634,2.8979591836734695,1.836734693877551,2.836734693877551,0.5306122448979592,0.4489795918367347,0.42857142857142855,0.42857142857142855,,0.04081632653061224,0.061224489795918366,0.5714285714285714,0.9795918367346939,0.9795918367346939,0.3877551020408163,0.4897959183673469,0.7551020408163265,0.40816326530612246,5.26530612244898,6.714285714285714,0.40816326530612246,0.4897959183673469,0.7755102040816326,1.1224489795918366,57795.4081632653,1718.028785714286,,2704.086106122448,2401.4858673469394,108.59183673469387,3.260318367346939,51.02040816326531,1.5181122448979587,39.08163265306123,243.91836734693877,7.297724489795916,55911.69387755102,34310.02040816326,1032.9151959183673,,52642.12244897959,-0.016262750755102036,,833.265306122449,222.83673469387756,149.0612244897959,22.428571428571427,32.00295102040816,15459.714285714286,18339.551020408162,323.44897959183675,15438.265306122448,18413.816326530614,315.53061224489795,21.448979591836736,-74.26530612244898,7.918367346938775,1.3877551020408163,2.2448979591836733,1.7755102040816326,1.7755102040816326,2.7755102040816326,1.4285714285714286,24350.775510204083,29180.224489795917,510.61224489795916,24415.79591836735,29281.34693877551,498.2857142857143,-65.0204081632653,-101.12244897959184,12.326530612244898,2.979591836734694,4.816326530612245,3.5714285714285716,3.5714285714285716,6.510204081632653,3.020408163265306
Oh My God,2020.1619047619047,0.0,1.7523809523809524,10.250761904761907,153.33333333333334,,,1899.9238095238095,0.38095238095238093,11.714285714285714,14.219047619047618,26.504761904761907,11.714285714285714,14.219047619047618,1.3333333333333333,0.21568627450980393,0.0392156862745098,0.00980392156862745,0.44761904761904764,,,,0.3693057142857144,0.825661904761905,0.5686274509803921,2.123809523809524,2.5047619047619047,2.0594059405940595,2.4356435643564356,0.5148514851485149,0.5742574257425742,0.44554455445544555,0.5247524752475248,2.0,0.06930693069306931,0.06930693069306931,0.5,0.9215686274509803,1.0392156862745099,0.45652173913043476,0.6,0.6761904761904762,0.37142857142857144,5.019047619047619,6.609523809523809,0.43137254901960786,0.45098039215686275,0.7745098039215687,1.0196078431372548,57689.09523809524,1801.716841904762,,2744.0905523809533,2554.266411764706,102.48571428571428,3.204327619047619,45.142857142857146,1.4015933333333332,37.97142857142857,217.8235294117647,6.776680392156863,55105.171428571426,34347.990476190476,1079.4100304761903,,51825.598039215685,-0.020293479705882352,867.0,698.0,206.02857142857144,137.28571428571428,17.561904761904763,31.828333333333333,15787.186274509804,18163.843137254902,321.03921568627453,15891.666666666666,18415.333333333332,318.94117647058823,-104.48039215686275,-251.49019607843138,2.0980392156862746,2.127450980392157,3.5392156862745097,2.323529411764706,2.323529411764706,3.892156862745098,2.1372549019607843,24850.12745098039,29140.20588235294,513.3725490196078,25256.539215686276,29684.57843137255,512.0196078431372,-406.4117647058824,-544.3725490196078,1.3529411764705883,3.656862745098039,6.431372549019608,4.068627450980392,4.049019607843137,7.245098039215686,3.676470588235294
Origen,2020.0,0.25,1.375,10.07708333333333,154.16666666666666,,,2101.25,0.5,12.104166666666666,10.5,27.958333333333332,12.104166666666666,10.5,1.0,0.10416666666666667,0.020833333333333332,0.0,0.5,,,,0.3471312499999999,0.6543541666666667,0.2916666666666667,2.2291666666666665,2.7083333333333335,2.2083333333333335,2.6041666666666665,0.5625,0.5,0.5833333333333334,0.5625,,0.020833333333333332,0.10416666666666667,0.4583333333333333,0.9791666666666666,0.9166666666666666,0.4791666666666667,0.7291666666666666,0.6458333333333334,0.3958333333333333,6.541666666666667,5.9375,0.4583333333333333,0.5208333333333334,1.0625,0.9583333333333334,67101.8125,1908.9469562499996,,2577.0753083333334,2516.2085374999997,128.375,3.626866666666667,51.416666666666664,1.4419000000000002,44.020833333333336,282.1458333333333,7.945983333333332,60621.854166666664,37811.166666666664,1077.1532791666662,,55983.916666666664,0.015605314270833342,,898.625,215.14583333333334,140.64583333333334,19.3125,31.78435,15426.5,18314.75,324.6666666666667,15112.5625,17988.020833333332,309.0833333333333,313.9375,326.7291666666667,15.583333333333334,1.3958333333333333,2.0833333333333335,1.3958333333333333,1.3958333333333333,2.1875,1.3958333333333333,24141.395833333332,29085.958333333332,512.7708333333334,23849.916666666668,28716.8125,494.375,291.4791666666667,369.1458333333333,18.395833333333332,2.6666666666666665,4.770833333333333,2.7083333333333335,2.7083333333333335,4.75,2.6666666666666665
PSG Talon,2020.0,0.3181818181818182,1.4545454545454546,10.15568181818182,156.8181818181818,,,1962.9772727272727,0.6363636363636364,13.113636363636363,9.090909090909092,33.38636363636363,13.113636363636363,9.090909090909092,1.4318181818181819,0.2727272727272727,0.022727272727272728,0.0,0.3409090909090909,,,,0.41087499999999993,0.6878272727272727,0.5,2.6363636363636362,2.022727272727273,2.5454545454545454,1.9772727272727273,0.6590909090909091,0.5681818181818182,0.6363636363636364,0.6818181818181818,,0.09090909090909091,0.045454545454545456,0.5227272727272727,0.9318181818181818,0.9772727272727273,0.6136363636363636,0.7954545454545454,0.38636363636363635,0.4090909090909091,6.636363636363637,5.181818181818182,0.5227272727272727,0.5,0.8181818181818182,0.6136363636363636,60568.75,1845.1252500000003,,2485.34545909091,2339.5360454545453,108.47727272727273,3.3024863636363633,53.29545454545455,1.6115340909090905,40.45454545454545,253.8409090909091,7.695381818181818,58218.86363636364,36818.52272727273,1130.569765909091,,53267.38636363636,0.03626042499999998,,841.6136363636364,223.0,146.4090909090909,19.795454545454547,32.65669772727272,15603.113636363636,18527.977272727272,330.34090909090907,15390.15909090909,18071.545454545456,314.8863636363636,212.95454545454547,456.4318181818182,15.454545454545455,1.6363636363636365,2.6136363636363638,1.5227272727272727,1.5227272727272727,2.409090909090909,1.6363636363636365,24617.06818181818,29493.43181818182,525.25,24043.704545454544,28950.590909090908,508.6363636363636,573.3636363636364,542.8409090909091,16.613636363636363,2.9545454545454546,5.659090909090909,2.5454545454545454,2.5454545454545454,4.318181818181818,2.9545454545454546
Rare Atom,2021.0,0.0,1.4615384615384615,11.013846153846155,146.15384615384616,,,2027.6153846153845,0.5384615384615384,11.846153846153847,13.615384615384615,26.76923076923077,11.846153846153847,13.615384615384615,1.5454545454545454,0.09090909090909091,0.0,0.0,0.3076923076923077,,,,0.3518230769230769,0.754123076923077,0.5454545454545454,2.5384615384615383,2.6153846153846154,2.727272727272727,2.1818181818181817,1.0909090909090908,0.45454545454545453,0.6363636363636364,0.5454545454545454,1.5,0.0,0.2727272727272727,0.36363636363636365,1.0,1.0,0.6363636363636364,0.8461538461538461,0.46153846153846156,0.46153846153846156,5.769230769230769,5.230769230769231,0.45454545454545453,0.6363636363636364,0.9090909090909091,0.7272727272727273,72348.61538461539,2105.094684615385,,2888.3405153846156,2572.802654545455,123.76923076923077,3.597769230769231,67.53846153846153,1.9541307692307694,40.0,296.8181818181818,8.70069090909091,60553.846153846156,38494.230769230766,1143.987323076923,,56743.181818181816,0.034952781818181816,1159.0,913.5,260.0769230769231,173.46153846153845,21.23076923076923,33.593450000000004,16079.0,19334.727272727272,355.27272727272725,15864.636363636364,18771.363636363636,337.27272727272725,214.36363636363637,563.3636363636364,18.0,1.5454545454545454,2.272727272727273,1.7272727272727273,1.7272727272727273,2.8181818181818183,1.5454545454545454,25543.18181818182,31736.636363636364,578.7272727272727,24983.363636363636,30441.454545454544,542.5454545454545,559.8181818181819,1295.1818181818182,36.18181818181818,2.909090909090909,4.545454545454546,3.4545454545454546,3.4545454545454546,6.454545454545454,2.909090909090909
Resurgence,2020.121951219512,0.0,1.2439024390243902,10.098536585365853,158.53658536585365,,,1881.9268292682927,0.24390243902439024,9.21951219512195,14.75609756097561,21.682926829268293,9.21951219512195,14.75609756097561,0.8048780487804879,0.12195121951219512,0.024390243902439025,0.0,0.4878048780487805,,,,0.28509756097560973,0.7669219512195122,0.36585365853658536,1.5853658536585367,3.048780487804878,1.4878048780487805,2.975609756097561,0.34146341463414637,0.5365853658536586,0.34146341463414637,0.2682926829268293,,0.0975609756097561,0.07317073170731707,0.4146341463414634,0.8292682926829268,1.1219512195121952,0.3170731707317073,0.4634146341463415,0.7804878048780488,0.34146341463414637,4.146341463414634,8.0,0.3170731707317073,0.3170731707317073,0.5609756097560976,1.5365853658536586,47841.26829268293,1496.2899951219508,,2595.2727439024393,2281.7906243902444,102.1951219512195,3.2281878048780492,39.51219512195122,1.2365878048780492,42.51219512195122,206.46341463414635,6.501758536585365,51552.39024390244,30978.780487804877,977.8692073170731,,48790.21951219512,-0.07495899219512195,,775.9268292682926,182.3658536585366,130.14634146341464,10.731707317073171,30.526190243902438,15067.09756097561,17680.219512195123,303.0731707317073,15704.951219512195,18263.585365853658,314.0975609756098,-637.8536585365854,-583.3658536585366,-11.024390243902438,1.4878048780487805,2.8536585365853657,2.4878048780487805,2.4390243902439024,3.5609756097560976,1.5121951219512195,23464.024390243903,28043.80487804878,477.5121951219512,25267.170731707316,29465.560975609755,503.4634146341463,-1803.1463414634147,-1421.7560975609756,-25.951219512195124,2.8780487804878048,5.7560975609756095,4.585365853658536,4.536585365853658,7.390243902439025,2.902439024390244
