,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
9406,TRLH1/1001570064,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570064?gameHash=a68a6cc7574d5b23&amp;tab=overview,NA LCS,2016,Spring,0,2016-02-20 23:57:24,1,6.03,100,Blue,team,,Team Liquid,,LeBlanc,Kayle,Gangplank,,,3478,0,13,17,31,13,17,0.0,0.0,0.0,0.0,0.0,,,,0.2243,0.5175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,8.0,1.0,1.0,1.0,1.0,106616.0,1839.2639,,3087.0155,0.0,195.0,3.364,83.0,1.4319,20.0,0.0,0.0,101549,64797.0,1117.8321,,94400.0,-0.0791047,,1768.0,266.0,228.0,38.0,35.0891,15222.0,20178.0,306.0,15187.0,18732.0,316.0,35.0,1446.0,-10.0,2.0,2.0,1.0,1.0,1.0,2.0,23249.0,31454.0,508.0,23230.0,30114.0,512.0,19.0,1340.0,-4.0,2.0,2.0,1.0,1.0,1.0,2.0
9670,TRLH1/1001570103,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570103?gameHash=18032d4b9f48ba7d&amp;tab=overview,NA LCS,2016,Spring,0,2016-02-22 00:08:27,1,6.03,100,Blue,team,,Team Liquid,,Fiora,Gangplank,Soraka,,,1633,0,4,16,10,4,16,0.0,0.0,0.0,0.0,0.0,,,,0.147,0.7348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,24521.0,900.9553,,2597.7097,0.0,93.0,3.417,36.0,1.3227,18.0,0.0,0.0,39071,21138.0,776.6565,,37550.0,-0.283919,,647.0,95.0,89.0,6.0,27.2627,13650.0,16757.0,249.0,14941.0,18529.0,274.0,-1291.0,-1772.0,-25.0,1.0,2.0,1.0,1.0,2.0,1.0,20147.0,25076.0,393.0,29456.0,31332.0,441.0,-9309.0,-6256.0,-48.0,1.0,2.0,8.0,8.0,25.0,1.0
11435,TRLH1/1001570108,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001570108?gameHash=2c0c5c6c6425bb98&amp;tab=overview,NA LCS,2016,Spring,0,2016-02-27 19:49:21,1,6.03,200,Red,team,,Team Liquid,,Graves,Braum,Kalista,,,1624,1,18,4,45,18,4,3.0,0.0,0.0,0.0,1.0,,,,0.665,0.8128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,50515.0,1866.3177,,2309.1502,0.0,96.0,3.5468,35.0,1.2931,14.0,0.0,0.0,54944,37103.0,1370.8005,,48025.0,0.193924,,647.0,142.0,108.0,34.0,29.1502,16199.0,19157.0,276.0,14270.0,17565.0,270.0,1929.0,1592.0,6.0,5.0,6.0,0.0,0.0,0.0,5.0,27428.0,29460.0,424.0,23321.0,27748.0,428.0,4107.0,1712.0,-4.0,8.0,16.0,1.0,1.0,2.0,8.0
11722,TRLH1/1001580199,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001580199?gameHash=a9cedea5cdd08994&amp;tab=overview,NA LCS,2016,Spring,0,2016-02-28 22:09:26,1,6.03,100,Blue,team,,Team Liquid,,Braum,Fiora,Kalista,,,1768,1,24,4,58,24,4,4.0,0.0,0.0,0.0,1.0,,,,0.8145,0.9502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,66342.0,2251.4253,,2735.7014,0.0,99.0,3.3597,28.0,0.9502,17.0,0.0,0.0,61484,42174.0,1431.2443,,59790.0,0.254312,,734.0,110.0,77.0,33.0,28.6425,16896.0,18228.0,279.0,14566.0,17256.0,293.0,2330.0,972.0,-14.0,4.0,5.0,0.0,0.0,0.0,4.0,26563.0,29847.0,459.0,22404.0,27849.0,478.0,4159.0,1998.0,-19.0,6.0,11.0,0.0,0.0,0.0,6.0
14603,TRLH1/1001610068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610068?gameHash=b629c090762538d0&amp;tab=overview,NA LCS,2016,Spring,0,2016-03-12 22:21:26,1,6.04,200,Red,team,,Team Liquid,,Fiora,Udyr,Graves,,,2222,1,11,4,31,11,4,2.0,0.0,0.0,0.0,0.0,,,,0.297,0.405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,10.0,3.0,1.0,1.0,2.0,0.0,50329.0,1359.0189,,2068.9469,0.0,130.0,3.5104,74.0,1.9982,16.0,0.0,0.0,71107,47167.0,1273.6364,,61025.0,0.119384,,1083.0,184.0,139.0,45.0,34.2124,14372.0,19194.0,303.0,14221.0,18581.0,280.0,151.0,613.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23387.0,29952.0,477.0,24048.0,30364.0,434.0,-661.0,-412.0,43.0,2.0,2.0,4.0,4.0,10.0,2.0
14759,TRLH1/1001610121,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001610121?gameHash=ecd94fd9accfadbc&amp;tab=overview,NA LCS,2016,Spring,0,2016-03-13 19:49:52,1,6.04,200,Red,team,,Team Liquid,,Fiora,Graves,Kindred,,,2061,0,10,20,30,10,20,1.0,1.0,0.0,0.0,0.0,,,,0.2911,0.8734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.0,0.0,0.0,0.0,2.0,67010.0,1950.8006,,2905.4148,0.0,123.0,3.5808,41.0,1.1936,13.0,0.0,0.0,54426,32128.0,935.313,,50775.0,-0.222319,,881.0,117.0,107.0,10.0,29.0539,14774.0,18568.0,280.0,14806.0,17955.0,278.0,-32.0,613.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,23187.0,29304.0,473.0,22619.0,29024.0,457.0,568.0,280.0,16.0,2.0,4.0,3.0,3.0,3.0,2.0
16187,TRLH1/1001660038,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001660038?gameHash=ecbdfff5e654f456&amp;tab=overview,NA LCS,2016,Spring,0,2016-03-19 21:50:14,1,6.05,200,Red,team,,Team Liquid,,Kindred,Gragas,Nidalee,,,2045,1,15,9,31,15,9,2.0,0.0,0.0,0.0,1.0,,,,0.4401,0.7042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,2.0,0.0,76067.0,2231.7946,,2319.7555,0.0,116.0,3.4034,49.0,1.4377,22.0,0.0,0.0,68783,46648.0,1368.6455,,69135.0,0.200263,,938.0,163.0,125.0,38.0,32.3032,16233.0,19554.0,284.0,15315.0,19235.0,297.0,918.0,319.0,-13.0,4.0,8.0,2.0,2.0,3.0,4.0,23890.0,30370.0,465.0,24834.0,31346.0,491.0,-944.0,-976.0,-26.0,4.0,8.0,3.0,3.0,5.0,4.0
16426,TRLH1/1001650060,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001650060?gameHash=f28c06e9a5db1fe1&amp;tab=overview,NA LCS,2016,Spring,0,2016-03-20 20:04:20,1,6.05,100,Blue,team,,Team Liquid,,Soraka,Morgana,Gangplank,,,1981,1,23,3,63,23,3,1.0,0.0,0.0,0.0,1.0,,,,0.6966,0.7572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,11.0,3.0,1.0,1.0,4.0,0.0,100200.0,3034.8309,,2789.0762,0.0,113.0,3.4225,34.0,1.0298,18.0,0.0,0.0,65864,44382.0,1344.2302,,60400.0,0.256362,,739.0,140.0,87.0,53.0,26.6229,17907.0,15819.0,223.0,15226.0,15670.0,263.0,2681.0,149.0,-40.0,4.0,10.0,0.0,0.0,0.0,4.0,27483.0,26402.0,391.0,22791.0,25185.0,420.0,4692.0,1217.0,-29.0,6.0,18.0,2.0,1.0,1.0,6.0
18682,TRLH1/1001670132,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670132?gameHash=d553fad15938c196&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-03 18:57:43,1,6.06,100,Blue,team,,Team Liquid,,Sivir,Kindred,Gangplank,,,1704,1,11,1,35,11,1,1.0,0.0,0.0,0.0,1.0,,,,0.3873,0.4225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,58088.0,2045.3521,,2066.162,0.0,94.0,3.3099,40.0,1.4085,22.0,0.0,0.0,54924,36267.0,1277.007,,48725.0,0.242808,,802.0,137.0,89.0,48.0,33.0634,14773.0,18244.0,292.0,13578.0,16547.0,245.0,1195.0,1697.0,47.0,1.0,4.0,1.0,1.0,2.0,1.0,24356.0,28692.0,476.0,20920.0,26451.0,423.0,3436.0,2241.0,53.0,1.0,4.0,1.0,1.0,2.0,1.0
18695,TRLH1/1001670136,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670136?gameHash=9dec9bbf8d90f643&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-03 19:51:51,2,6.06,200,Red,team,,Team Liquid,,Kindred,Gangplank,Nidalee,,,1906,1,19,9,55,19,9,5.0,2.0,1.0,0.0,1.0,,,,0.5981,0.8814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,1.0,1.0,2.0,0.0,68019.0,2141.2067,,2260.9549,0.0,122.0,3.8405,44.0,1.3851,23.0,0.0,0.0,64248,43531.0,1370.3358,,59025.0,0.204482,,701.0,182.0,111.0,71.0,27.7964,16212.0,15919.0,228.0,14165.0,14374.0,218.0,2047.0,1545.0,10.0,3.0,9.0,2.0,2.0,2.0,3.0,26241.0,26552.0,397.0,22045.0,24036.0,377.0,4196.0,2516.0,20.0,4.0,10.0,2.0,2.0,2.0,4.0
18706,TRLH1/1001670137,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670137?gameHash=1cc429a4228de754&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-03 20:44:58,3,6.06,100,Blue,team,,Team Liquid,,Sivir,Kindred,Gangplank,,,2220,1,21,8,49,21,8,3.0,2.0,2.0,0.0,1.0,,,,0.5676,0.7838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,3.0,0.0,1.0,1.0,0.0,68941.0,1863.2703,,2458.2703,0.0,137.0,3.7027,72.0,1.9459,20.0,0.0,0.0,72997,49077.0,1326.4054,,67225.0,0.246919,,974.0,182.0,121.0,61.0,31.2432,15031.0,17208.0,244.0,13574.0,15783.0,213.0,1457.0,1425.0,31.0,4.0,9.0,2.0,2.0,5.0,4.0,24655.0,26740.0,384.0,21724.0,25379.0,345.0,2931.0,1361.0,39.0,6.0,13.0,4.0,4.0,10.0,6.0
20027,TRLH1/1001670219,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670219?gameHash=382062e049d34103&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-09 20:30:12,1,6.06,200,Red,team,,Team Liquid,,Gangplank,Graves,Tristana,,,2057,1,12,1,36,12,1,2.0,1.0,1.0,0.0,1.0,,,,0.35,0.3792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,58805.0,1715.2649,,1667.2241,0.0,121.0,3.5294,46.0,1.3418,24.0,0.0,0.0,62396,40139.0,1170.8021,,54875.0,0.0324074,,862.0,176.0,142.0,34.0,30.2771,15230.0,15184.0,241.0,15278.0,15451.0,246.0,-48.0,-267.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,24744.0,27086.0,452.0,23320.0,25667.0,421.0,1424.0,1419.0,31.0,1.0,2.0,0.0,0.0,0.0,1.0
20038,TRLH1/1001670232,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670232?gameHash=2b773ed92988dc3a&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-09 22:02:28,2,6.06,100,Blue,team,,Team Liquid,,Gangplank,Graves,Tristana,,,1948,0,8,24,19,8,24,0.0,0.0,0.0,0.0,0.0,,,,0.2464,0.9856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,62578.0,1927.4538,,2889.4867,0.0,114.0,3.5113,35.0,1.078,22.0,0.0,0.0,53335,32189.0,991.4476,,49850.0,-0.189084,,782.0,147.0,118.0,29.0,28.614,13737.0,16628.0,259.0,16068.0,17668.0,258.0,-2331.0,-1040.0,1.0,0.0,0.0,3.0,3.0,11.0,0.0,23523.0,26777.0,426.0,24659.0,27384.0,416.0,-1136.0,-607.0,10.0,2.0,6.0,4.0,4.0,13.0,2.0
20051,TRLH1/1001670233,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670233?gameHash=5eb83c16fd2684fa&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-09 22:42:20,3,6.06,200,Red,team,,Team Liquid,,Gangplank,Tristana,Graves,,,1811,0,3,16,4,3,16,0.0,0.0,0.0,0.0,0.0,,,,0.0994,0.6295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,53971.0,1788.106,,2749.8288,0.0,94.0,3.1143,24.0,0.7951,15.0,0.0,0.0,44162,24414.0,808.857,,41800.0,-0.192139,,723.0,117.0,103.0,14.0,27.8299,13995.0,18125.0,268.0,15336.0,18676.0,301.0,-1341.0,-551.0,-33.0,0.0,0.0,2.0,2.0,3.0,0.0,21462.0,28542.0,433.0,23596.0,28394.0,444.0,-2134.0,148.0,-11.0,0.0,0.0,3.0,3.0,5.0,0.0
20062,TRLH1/1001670234,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670234?gameHash=a29eca8f93c9d7e4&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-09 23:36:26,4,6.06,100,Blue,team,,Team Liquid,,Soraka,Graves,Gangplank,,,1498,1,21,6,55,21,6,3.0,2.0,1.0,0.0,1.0,,,,0.8411,1.0814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,64430.0,2580.6409,,2973.6048,0.0,84.0,3.3645,29.0,1.1615,16.0,0.0,0.0,52410,35854.0,1436.0748,,47090.0,0.243984,,639.0,110.0,81.0,29.0,30.0,15306.0,18691.0,283.0,13740.0,16361.0,222.0,1566.0,2330.0,61.0,2.0,5.0,2.0,2.0,4.0,2.0,26602.0,31638.0,463.0,21077.0,26359.0,377.0,5525.0,5279.0,86.0,7.0,12.0,3.0,3.0,5.0,7.0
20075,TRLH1/1001670235,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670235?gameHash=03d53124a83de518&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-10 00:21:48,5,6.06,200,Red,team,,Team Liquid,,Gangplank,Soraka,Ekko,,,2603,0,19,24,47,19,24,2.0,0.0,0.0,0.0,1.0,,,,0.438,0.9912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,1.0,0.0,1.0,122952.0,2834.0837,,3491.7096,0.0,148.0,3.4114,80.0,1.844,22.0,0.0,0.0,69963,42136.0,971.2486,,68775.0,-0.0647884,,890.0,169.0,153.0,16.0,24.4103,14577.0,19071.0,278.0,13593.0,16633.0,248.0,984.0,2438.0,30.0,1.0,1.0,0.0,0.0,0.0,1.0,22470.0,29339.0,434.0,21631.0,27760.0,411.0,839.0,1579.0,23.0,3.0,5.0,2.0,2.0,4.0,3.0
20891,TRLH1/1001690070,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001690070?gameHash=02a02ea44b0b14c5&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-16 20:01:00,1,6.06,200,Red,team,,Team Liquid,,Soraka,Gangplank,Ryze,,,1943,0,12,18,26,12,18,1.0,0.0,0.0,0.0,1.0,,,,0.3706,0.9264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,69753.0,2153.9784,,2795.3577,0.0,121.0,3.7365,44.0,1.3587,19.0,0.0,0.0,53443,32348.0,998.9089,,49775.0,-0.149972,,724.0,138.0,129.0,9.0,26.6186,15515.0,13951.0,213.0,16320.0,15300.0,240.0,-805.0,-1349.0,-27.0,2.0,3.0,3.0,3.0,8.0,2.0,23632.0,25197.0,394.0,25031.0,25688.0,412.0,-1399.0,-491.0,-18.0,3.0,4.0,3.0,3.0,8.0,3.0
20914,TRLH1/1001690073,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001690073?gameHash=1d187cb26c2c4600&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-16 20:49:15,2,6.06,100,Blue,team,,Team Liquid,,Soraka,Rek'Sai,Gangplank,,,1722,0,7,21,13,7,21,0.0,0.0,0.0,0.0,0.0,,,,0.2439,0.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,48923.0,1704.6341,,2990.2439,0.0,90.0,3.1359,29.0,1.0105,14.0,0.0,0.0,43373,24533.0,854.8084,,42465.0,-0.166649,,626.0,105.0,95.0,10.0,25.4704,14973.0,15445.0,242.0,16615.0,16480.0,237.0,-1642.0,-1035.0,5.0,1.0,2.0,4.0,4.0,5.0,1.0,23641.0,26268.0,401.0,25150.0,27937.0,387.0,-1509.0,-1669.0,14.0,4.0,6.0,8.0,8.0,15.0,4.0
20927,TRLH1/1001690076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001690076?gameHash=c6083b9285cb6bc6&amp;tab=overview,NA LCS,2016,Spring,1,2016-04-16 21:45:20,3,6.06,200,Red,team,,Team Liquid,,Soraka,Gangplank,Azir,,,1809,0,11,18,33,11,18,2.0,0.0,0.0,0.0,0.0,,,,0.3648,0.9619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,62831.0,2083.9469,,2939.5688,0.0,93.0,3.0846,36.0,1.194,15.0,0.0,0.0,48432,28704.0,952.0398,,46400.0,-0.135798,,647.0,139.0,125.0,14.0,26.0697,14655.0,15843.0,256.0,16033.0,15616.0,245.0,-1378.0,227.0,11.0,1.0,2.0,1.0,1.0,2.0,1.0,21899.0,25381.0,407.0,24566.0,26902.0,420.0,-2667.0,-1521.0,-13.0,2.0,6.0,3.0,3.0,7.0,2.0
25703,TRLH1/1001720185,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720185?gameHash=751e1f62ba5d9e0e&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-04 22:30:46,1,6.1,200,Red,team,,Team Liquid,,Vladimir,Nidalee,Kindred,,,3041,0,13,14,34,13,14,0.0,0.0,0.0,0.0,0.0,,,,0.2565,0.5327,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,5.0,126460.0,2495.1003,,3647.4515,0.0,196.0,3.8671,80.0,1.5784,32.0,0.0,0.0,86169,53875.0,1062.9727,,88605.0,-0.0487993,,1423.0,210.0,189.0,21.0,32.2197,15529.0,18984.0,280.0,15869.0,19213.0,258.0,-340.0,-229.0,22.0,3.0,8.0,4.0,4.0,8.0,3.0,23753.0,30440.0,450.0,23821.0,30012.0,433.0,-68.0,428.0,17.0,5.0,11.0,5.0,5.0,9.0,5.0
25726,TRLH1/1001720194,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720194?gameHash=79751f22797a00de&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-04 23:50:25,2,6.1,100,Blue,team,,Team Liquid,,Vladimir,Swain,Karma,,,2068,0,8,16,11,8,16,0.0,0.0,0.0,0.0,1.0,,,,0.2321,0.6963,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,11.0,0.0,0.0,0.0,3.0,46242.0,1341.6441,,2662.8046,0.0,105.0,3.0464,27.0,0.7834,17.0,0.0,0.0,55149,32779.0,951.0348,,53025.0,-0.11843,,854.0,137.0,127.0,10.0,28.7524,15800.0,16096.0,262.0,16605.0,16921.0,239.0,-805.0,-825.0,23.0,1.0,2.0,3.0,3.0,11.0,1.0,23838.0,25955.0,423.0,25823.0,27402.0,408.0,-1985.0,-1447.0,15.0,3.0,4.0,5.0,5.0,17.0,3.0
25859,TRLH1/1001710205,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710205?gameHash=5b656ac1bc2a0f9d&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-05 17:35:08,1,6.1,200,Red,team,,Team Liquid,,Nidalee,Karma,Braum,,,1912,0,5,17,12,5,17,1.0,0.0,0.0,0.0,1.0,,,,0.1569,0.6904,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,53688.0,1684.7699,,3004.3619,0.0,103.0,3.2322,28.0,0.8787,15.0,0.0,0.0,47380,26602.0,834.7908,,46000.0,-0.229066,,814.0,116.0,110.0,6.0,29.1841,14725.0,18059.0,264.0,15699.0,18739.0,303.0,-974.0,-680.0,-39.0,2.0,4.0,3.0,3.0,4.0,2.0,21292.0,26714.0,405.0,26445.0,31043.0,474.0,-5153.0,-4329.0,-69.0,2.0,4.0,7.0,7.0,11.0,2.0
25918,TRLH1/1001710228,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710228?gameHash=38a3099fdf0bdf3b&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-05 19:55:41,2,6.1,100,Blue,team,,Team Liquid,,Karma,Braum,Ekko,,,1958,0,10,18,19,10,18,1.0,0.0,0.0,0.0,0.0,,,,0.3064,0.858,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,68678.0,2104.5352,,2946.4351,0.0,114.0,3.4934,24.0,0.7354,17.0,0.0,0.0,50758,29510.0,904.2901,,48450.0,-0.17256,,732.0,114.0,109.0,5.0,25.9244,14541.0,18540.0,246.0,15611.0,20052.0,276.0,-1070.0,-1512.0,-30.0,3.0,4.0,3.0,3.0,8.0,3.0,21712.0,27894.0,384.0,23940.0,30339.0,445.0,-2228.0,-2445.0,-61.0,4.0,5.0,5.0,5.0,12.0,4.0
27742,TRLH1/1001730039,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730039?gameHash=ea789c30ec56b6d1&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-11 19:11:58,1,6.11,100,Blue,team,,Team Liquid,,Trundle,Fiora,Kindred,,,1669,1,10,1,20,10,1,1.0,0.0,0.0,0.0,1.0,,,,0.3595,0.3954,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,0.0,51803.0,1862.3008,,3128.556,0.0,92.0,3.3074,24.0,0.8628,18.0,0.0,0.0,54592,36292.0,1304.6854,,49108.0,0.273308,,805.0,135.0,94.0,41.0,33.7927,15604.0,19652.0,313.0,14110.0,18010.0,269.0,1494.0,1642.0,44.0,2.0,1.0,0.0,0.0,0.0,2.0,25254.0,31559.0,503.0,21132.0,27696.0,431.0,4122.0,3863.0,72.0,4.0,4.0,0.0,0.0,0.0,4.0
27767,TRLH1/1001730040,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730040?gameHash=7654a2d0218d4f61&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-11 19:54:13,2,6.11,200,Red,team,,Team Liquid,,Trundle,Ryze,Karma,,,1580,0,3,23,4,3,23,0.0,0.0,0.0,0.0,0.0,,,,0.1139,0.9873,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,53355.0,2026.1392,,3549.4557,0.0,66.0,2.5063,20.0,0.7595,12.0,0.0,0.0,36862,19470.0,739.3671,,35860.0,-0.353025,,594.0,86.0,74.0,12.0,25.8228,14665.0,17690.0,280.0,15653.0,18894.0,294.0,-988.0,-1204.0,-14.0,0.0,0.0,1.0,1.0,1.0,0.0,22117.0,27980.0,447.0,24859.0,31007.0,476.0,-2742.0,-3027.0,-29.0,1.0,1.0,4.0,4.0,7.0,1.0
