,result,kills,deaths,dragons,elders,heralds,barons,goldat15,golddiffat15
3256,0,6,21,1.0,0.0,0.0,0.0,21320.0,-4474.0
3257,1,21,6,3.0,0.0,2.0,1.0,25794.0,4474.0
3258,1,10,12,5.0,,2.0,2.0,28040.0,1989.0
3259,0,12,10,3.0,,0.0,1.0,26051.0,-1989.0
3260,0,7,20,2.0,1.0,1.0,0.0,23321.0,-1224.0
3261,0,14,18,2.0,0.0,2.0,0.0,24198.0,-12.0
3262,1,18,14,3.0,0.0,0.0,0.0,24210.0,12.0
3263,0,4,12,1.0,0.0,2.0,0.0,24364.0,867.0
3264,1,12,4,4.0,0.0,0.0,1.0,23497.0,-867.0
3265,1,23,7,2.0,0.0,2.0,1.0,28521.0,4561.0
3266,1,22,14,4.0,0.0,1.0,2.0,27113.0,1976.0
3267,0,13,22,2.0,0.0,1.0,0.0,25137.0,-1976.0
3268,0,7,14,4.0,0.0,2.0,0.0,23948.0,-2380.0
3269,1,14,7,1.0,1.0,0.0,1.0,26328.0,2380.0
3270,1,12,4,1.0,0.0,2.0,1.0,27122.0,4650.0
3271,0,4,12,2.0,0.0,0.0,0.0,22472.0,-4650.0
3272,1,15,17,3.0,0.0,1.0,3.0,23885.0,-33.0
3273,0,17,15,4.0,0.0,1.0,0.0,23918.0,33.0
3274,0,9,17,1.0,0.0,2.0,0.0,25341.0,179.0
3275,1,17,9,3.0,0.0,0.0,1.0,25162.0,-179.0
3276,1,14,4,4.0,0.0,2.0,1.0,27467.0,5906.0
3277,0,4,14,0.0,0.0,0.0,0.0,21561.0,-5906.0
3278,1,15,5,4.0,0.0,0.0,1.0,24004.0,1201.0
3279,0,5,15,1.0,0.0,2.0,0.0,22803.0,-1201.0
3280,1,13,1,4.0,0.0,2.0,1.0,26641.0,4345.0
3281,0,1,13,0.0,0.0,0.0,0.0,22296.0,-4345.0
3282,0,6,14,3.0,0.0,2.0,1.0,24206.0,-107.0
3283,1,14,6,3.0,0.0,0.0,1.0,24313.0,107.0
3284,1,29,15,3.0,0.0,2.0,1.0,28697.0,3591.0
3285,0,15,29,2.0,0.0,0.0,0.0,25106.0,-3591.0
3286,0,2,15,1.0,0.0,2.0,0.0,24684.0,-2109.0
3287,1,15,2,3.0,0.0,0.0,1.0,26793.0,2109.0
3288,0,7,13,3.0,0.0,2.0,1.0,25089.0,-1192.0
3289,1,13,7,2.0,0.0,0.0,0.0,26281.0,1192.0
3290,0,6,20,1.0,0.0,0.0,0.0,22382.0,-3437.0
3291,1,20,6,2.0,0.0,2.0,1.0,25819.0,3437.0
3292,1,14,10,4.0,0.0,1.0,2.0,25021.0,489.0
3293,0,10,14,2.0,0.0,1.0,0.0,24532.0,-489.0
3294,1,14,8,4.0,0.0,1.0,2.0,24603.0,-1838.0
3295,1,15,11,3.0,0.0,1.0,2.0,27284.0,3970.0
3296,0,11,15,2.0,0.0,0.0,0.0,23314.0,-3970.0
3297,1,10,5,2.0,0.0,1.0,1.0,24799.0,863.0
3298,0,5,10,3.0,0.0,0.0,0.0,23936.0,-863.0
3299,1,13,3,5.0,1.0,2.0,2.0,25671.0,2570.0
3300,1,18,11,3.0,0.0,0.0,1.0,24367.0,-1408.0
3301,0,11,18,3.0,0.0,2.0,1.0,25775.0,1408.0
3302,1,19,8,2.0,0.0,1.0,1.0,29223.0,3722.0
3303,0,8,19,2.0,0.0,1.0,0.0,25501.0,-3722.0
3304,0,10,13,1.0,0.0,1.0,0.0,24035.0,-885.0
3305,1,13,10,3.0,0.0,1.0,1.0,24920.0,885.0
3306,0,16,23,2.0,0.0,2.0,0.0,26769.0,426.0
3307,1,23,16,2.0,0.0,0.0,1.0,26343.0,-426.0
3308,1,23,5,5.0,1.0,2.0,1.0,26435.0,3935.0
3309,0,5,23,0.0,0.0,0.0,0.0,22500.0,-3935.0
3310,1,14,9,4.0,0.0,0.0,1.0,25205.0,48.0
3311,0,9,14,2.0,0.0,2.0,0.0,25157.0,-48.0
3312,0,5,10,3.0,0.0,0.0,0.0,23860.0,-2011.0
3313,1,10,5,2.0,0.0,2.0,1.0,25871.0,2011.0
3314,1,17,5,3.0,0.0,2.0,1.0,23848.0,1125.0
3315,0,5,17,2.0,0.0,0.0,0.0,22723.0,-1125.0
3316,1,10,5,4.0,0.0,2.0,1.0,25870.0,2784.0
3317,0,5,10,1.0,0.0,0.0,0.0,23086.0,-2784.0
3318,1,4,7,5.0,1.0,1.0,1.0,24413.0,-1828.0
3319,0,7,4,0.0,0.0,1.0,0.0,26241.0,1828.0
3320,0,8,21,2.0,1.0,1.0,0.0,24458.0,-1188.0
3321,1,21,8,4.0,0.0,1.0,1.0,25646.0,1188.0
3322,1,25,9,3.0,0.0,2.0,1.0,26742.0,1431.0
3323,0,9,25,2.0,0.0,0.0,0.0,25311.0,-1431.0
3324,0,5,25,0.0,0.0,1.0,0.0,23539.0,-1989.0
3325,1,25,5,5.0,1.0,0.0,1.0,25528.0,1989.0
3326,0,10,16,2.0,0.0,2.0,0.0,25186.0,1064.0
3327,1,16,10,3.0,0.0,0.0,2.0,24122.0,-1064.0
3328,0,9,18,2.0,0.0,1.0,0.0,22607.0,-2275.0
3329,1,18,9,4.0,0.0,1.0,3.0,24882.0,2275.0
3330,0,13,15,3.0,0.0,2.0,0.0,26243.0,3403.0
3331,1,15,13,4.0,0.0,0.0,2.0,22840.0,-3403.0
3332,0,11,23,1.0,0.0,1.0,0.0,24863.0,-2740.0
3333,1,23,11,4.0,0.0,1.0,1.0,27603.0,2740.0
3334,0,8,22,0.0,0.0,0.0,0.0,24648.0,-2238.0
3335,1,21,8,3.0,0.0,1.0,0.0,26886.0,2238.0
3336,1,17,5,2.0,0.0,2.0,1.0,23734.0,1586.0
3337,0,5,17,1.0,0.0,0.0,0.0,22148.0,-1586.0
3338,1,17,2,3.0,0.0,2.0,0.0,27860.0,5361.0
3339,0,2,17,0.0,0.0,0.0,0.0,22499.0,-5361.0
3340,1,13,6,5.0,1.0,1.0,1.0,23896.0,-701.0
3341,0,6,13,0.0,0.0,1.0,0.0,24597.0,701.0
3342,1,16,5,5.0,1.0,2.0,1.0,26776.0,3805.0
3343,0,5,16,0.0,0.0,0.0,0.0,22971.0,-3805.0
3344,1,14,2,3.0,0.0,2.0,0.0,25649.0,4212.0
3345,0,2,14,0.0,0.0,0.0,0.0,21437.0,-4212.0
3346,0,20,27,3.0,0.0,2.0,0.0,24507.0,1627.0
3347,1,27,20,2.0,0.0,0.0,1.0,22880.0,-1627.0
3348,1,16,19,3.0,0.0,0.0,1.0,24630.0,-2653.0
3349,0,19,16,2.0,0.0,2.0,0.0,27283.0,2653.0
3350,1,22,11,3.0,0.0,2.0,1.0,26845.0,1409.0
3351,0,11,22,1.0,0.0,0.0,0.0,25436.0,-1409.0
3352,0,1,12,0.0,0.0,1.0,0.0,24634.0,180.0
3353,1,12,1,4.0,0.0,1.0,1.0,24454.0,-180.0
3354,0,6,19,1.0,0.0,0.0,0.0,23393.0,-3913.0
3355,1,19,6,2.0,0.0,2.0,1.0,27306.0,3913.0
3356,0,3,17,1.0,0.0,2.0,0.0,25633.0,-41.0
3357,1,17,3,4.0,0.0,0.0,1.0,25674.0,41.0
3358,0,8,22,1.0,0.0,0.0,1.0,26136.0,-575.0
3359,1,22,8,4.0,0.0,2.0,1.0,26711.0,575.0
3360,1,18,6,4.0,0.0,2.0,1.0,26542.0,3701.0
3361,0,6,18,0.0,0.0,0.0,0.0,22841.0,-3701.0
3362,1,17,7,3.0,0.0,1.0,2.0,23811.0,-289.0
3363,0,7,17,2.0,0.0,1.0,0.0,24100.0,289.0
3364,0,7,14,1.0,0.0,1.0,0.0,24283.0,-1009.0
3365,1,14,7,4.0,0.0,1.0,1.0,25292.0,1009.0
3366,1,14,2,4.0,0.0,1.0,1.0,24390.0,2772.0
3367,0,2,14,0.0,0.0,1.0,0.0,21618.0,-2772.0
3368,1,25,16,3.0,0.0,0.0,2.0,22485.0,-1149.0
3369,0,16,25,3.0,0.0,2.0,0.0,23634.0,1149.0
3370,1,13,13,3.0,0.0,2.0,1.0,25243.0,719.0
3371,0,23,20,5.0,,2.0,1.0,26899.0,3621.0
3372,1,20,23,2.0,,0.0,2.0,23278.0,-3621.0
3373,1,18,16,4.0,0.0,0.0,0.0,24796.0,122.0
3374,0,9,17,1.0,0.0,0.0,0.0,24527.0,159.0
3375,1,17,2,3.0,0.0,1.0,1.0,24454.0,1523.0
3376,1,21,13,3.0,0.0,0.0,2.0,24165.0,-551.0
3377,1,21,11,1.0,1.0,0.0,1.0,25169.0,-360.0
3378,0,11,21,4.0,0.0,2.0,1.0,25529.0,360.0
3379,0,3,22,0.0,0.0,0.0,0.0,21380.0,-3594.0
3380,1,22,3,4.0,0.0,2.0,1.0,24974.0,3594.0
3381,1,21,9,4.0,0.0,1.0,1.0,25490.0,163.0
3382,0,9,21,1.0,0.0,1.0,0.0,25327.0,-163.0
3383,1,29,13,4.0,0.0,2.0,2.0,30338.0,5075.0
3384,0,13,29,1.0,0.0,0.0,0.0,25263.0,-5075.0
3385,1,21,9,4.0,0.0,2.0,1.0,26157.0,3982.0
3386,0,9,21,0.0,0.0,0.0,0.0,22175.0,-3982.0
3387,1,19,3,3.0,0.0,1.0,1.0,26015.0,3134.0
3388,0,3,19,1.0,0.0,1.0,0.0,22881.0,-3134.0
3389,0,6,19,1.0,0.0,0.0,0.0,22126.0,-3097.0
3390,1,19,6,4.0,0.0,2.0,1.0,25223.0,3097.0
3391,1,12,2,3.0,0.0,2.0,0.0,28172.0,4927.0
3392,0,2,12,2.0,0.0,0.0,0.0,23245.0,-4927.0
3393,1,24,7,2.0,0.0,2.0,0.0,30622.0,5820.0
3394,0,7,24,2.0,0.0,0.0,0.0,24802.0,-5820.0
3395,0,6,17,3.0,0.0,1.0,0.0,26179.0,1279.0
3396,1,17,6,1.0,0.0,1.0,1.0,24900.0,-1279.0
3397,1,8,7,1.0,0.0,1.0,1.0,27507.0,4362.0
3398,0,7,8,3.0,0.0,1.0,0.0,23145.0,-4362.0
3399,1,15,6,2.0,0.0,1.0,1.0,24466.0,807.0
3400,1,15,3,5.0,1.0,2.0,0.0,25115.0,323.0
3401,0,3,15,0.0,0.0,0.0,0.0,24792.0,-323.0
3402,1,12,11,2.0,0.0,0.0,0.0,23662.0,-2305.0
3403,1,17,5,4.0,0.0,1.0,1.0,26736.0,1754.0
3404,0,5,17,0.0,0.0,1.0,0.0,24982.0,-1754.0
3405,1,16,4,4.0,0.0,2.0,1.0,28517.0,4881.0
3406,0,4,16,0.0,0.0,0.0,0.0,23636.0,-4881.0
3407,0,2,17,2.0,0.0,1.0,0.0,24222.0,-954.0
3408,1,17,2,1.0,0.0,1.0,1.0,25176.0,954.0
3409,0,1,16,0.0,0.0,1.0,0.0,22728.0,-4153.0
3410,1,16,3,3.0,0.0,1.0,1.0,26881.0,4153.0
3411,0,13,20,4.0,0.0,1.0,0.0,25235.0,-381.0
3412,0,11,18,3.0,0.0,1.0,0.0,25251.0,-59.0
3413,1,29,16,1.0,0.0,2.0,0.0,27827.0,3663.0
3414,0,14,29,2.0,0.0,0.0,0.0,24164.0,-3663.0
3415,1,24,19,3.0,0.0,0.0,1.0,24276.0,1703.0
3416,0,14,20,4.0,0.0,0.0,0.0,23917.0,-1268.0
3417,0,9,13,2.0,0.0,0.0,0.0,22827.0,-3451.0
3418,1,13,9,3.0,0.0,2.0,1.0,26278.0,3451.0
3419,1,25,12,1.0,0.0,2.0,1.0,27096.0,3669.0
3420,0,9,17,3.0,0.0,2.0,0.0,27241.0,2618.0
3421,1,17,9,2.0,0.0,0.0,1.0,24623.0,-2618.0
3422,0,15,14,3.0,0.0,0.0,0.0,25620.0,2011.0
3423,1,14,15,2.0,0.0,1.0,2.0,23609.0,-2011.0
3424,0,6,19,1.0,0.0,0.0,0.0,23575.0,-2767.0
3425,1,19,6,4.0,0.0,2.0,2.0,26342.0,2767.0
3426,1,22,9,1.0,0.0,0.0,1.0,25238.0,-2076.0
3427,0,9,22,2.0,0.0,2.0,0.0,27314.0,2076.0
3428,0,3,12,0.0,0.0,0.0,0.0,24122.0,-2002.0
3429,1,12,3,4.0,0.0,1.0,0.0,26124.0,2002.0
3430,0,11,21,1.0,0.0,1.0,2.0,23072.0,-3517.0
3431,1,21,11,4.0,0.0,0.0,0.0,26589.0,3517.0
3432,1,22,12,2.0,0.0,2.0,2.0,25136.0,999.0
3433,0,12,22,3.0,0.0,0.0,0.0,24137.0,-999.0
3434,1,10,8,4.0,0.0,2.0,2.0,24295.0,872.0
3435,0,8,10,2.0,0.0,0.0,0.0,23423.0,-872.0
3436,1,10,9,5.0,1.0,2.0,0.0,24726.0,73.0
3437,0,9,10,3.0,0.0,0.0,1.0,24653.0,-73.0
3438,1,24,10,2.0,0.0,1.0,1.0,25363.0,98.0
3439,0,10,24,3.0,0.0,1.0,0.0,25265.0,-98.0
3440,1,15,2,4.0,0.0,2.0,1.0,25102.0,3359.0
3441,0,2,15,1.0,0.0,0.0,0.0,21743.0,-3359.0
3442,1,19,9,3.0,0.0,2.0,1.0,24845.0,1896.0
3443,0,9,19,3.0,0.0,0.0,0.0,22949.0,-1896.0
3444,0,13,12,2.0,0.0,1.0,1.0,24391.0,270.0
3445,1,12,13,4.0,0.0,1.0,0.0,24121.0,-270.0
3446,1,18,8,3.0,0.0,1.0,2.0,24374.0,-1750.0
3447,0,8,18,3.0,0.0,1.0,0.0,26124.0,1750.0
3448,0,6,15,1.0,1.0,1.0,0.0,22669.0,-3802.0
3449,1,15,6,5.0,1.0,1.0,2.0,26471.0,3802.0
3450,1,20,5,3.0,0.0,1.0,1.0,24558.0,1899.0
3451,0,5,20,1.0,0.0,1.0,0.0,22659.0,-1899.0
3452,0,4,14,1.0,0.0,2.0,0.0,25116.0,1167.0
3453,1,14,4,4.0,0.0,0.0,2.0,23949.0,-1167.0
3454,1,31,7,2.0,0.0,1.0,1.0,29945.0,5490.0
3455,0,7,31,1.0,0.0,1.0,0.0,24455.0,-5490.0
3456,0,4,26,1.0,0.0,1.0,1.0,24709.0,-3326.0
3457,1,26,4,4.0,0.0,1.0,1.0,28035.0,3326.0
3458,1,19,7,2.0,0.0,1.0,1.0,26537.0,561.0
3459,0,7,19,2.0,0.0,1.0,0.0,25976.0,-561.0
3460,1,27,14,3.0,0.0,0.0,1.0,24682.0,-2524.0
3461,0,14,27,1.0,0.0,2.0,0.0,27206.0,2524.0
3462,1,19,12,3.0,0.0,2.0,2.0,25500.0,962.0
3463,0,12,19,3.0,0.0,0.0,0.0,24538.0,-962.0
3464,0,6,20,0.0,0.0,1.0,0.0,23297.0,-1747.0
3465,1,20,6,3.0,0.0,1.0,1.0,25044.0,1747.0
3466,1,15,7,3.0,0.0,1.0,1.0,26940.0,4470.0
3467,0,7,15,0.0,0.0,1.0,0.0,22470.0,-4470.0
3468,0,10,18,2.0,0.0,0.0,0.0,22700.0,-2195.0
3469,1,18,10,3.0,0.0,2.0,1.0,24895.0,2195.0
3470,1,20,5,3.0,0.0,1.0,1.0,22745.0,-29.0
3471,0,5,20,2.0,0.0,1.0,0.0,22774.0,29.0
3472,1,17,8,4.0,0.0,2.0,1.0,24038.0,-238.0
3473,0,8,17,1.0,0.0,0.0,0.0,24276.0,238.0
3474,0,7,19,3.0,0.0,1.0,0.0,24935.0,-165.0
3475,1,19,7,3.0,0.0,1.0,2.0,25100.0,165.0
3476,0,19,25,2.0,0.0,0.0,0.0,22496.0,-4129.0
3477,1,25,19,4.0,0.0,2.0,2.0,26625.0,4129.0
3478,1,20,9,2.0,0.0,0.0,0.0,25703.0,2505.0
3479,0,9,20,4.0,0.0,1.0,0.0,23198.0,-2505.0
3480,0,10,8,3.0,1.0,1.0,2.0,22877.0,-29.0
3481,1,8,10,4.0,0.0,1.0,0.0,22906.0,29.0
3482,1,11,8,3.0,0.0,0.0,1.0,23146.0,-2255.0
3483,0,8,11,3.0,0.0,2.0,2.0,25401.0,2255.0
3484,0,6,21,1.0,0.0,2.0,0.0,25182.0,1133.0
3485,1,21,6,6.0,2.0,0.0,2.0,24049.0,-1133.0
3486,0,8,22,2.0,0.0,2.0,0.0,22543.0,-2722.0
3487,1,22,8,4.0,0.0,0.0,2.0,25265.0,2722.0
3488,1,12,6,3.0,0.0,0.0,1.0,23109.0,183.0
3489,0,2,12,0.0,0.0,1.0,0.0,20984.0,-8013.0
3490,1,12,2,3.0,0.0,1.0,1.0,28997.0,8013.0
3491,0,10,20,1.0,0.0,1.0,0.0,25323.0,-2544.0
3492,1,20,10,2.0,0.0,1.0,0.0,27867.0,2544.0
3493,1,18,1,2.0,0.0,2.0,1.0,26882.0,4751.0
3494,1,12,4,4.0,0.0,2.0,1.0,28309.0,7050.0
3495,0,4,13,0.0,0.0,0.0,1.0,21259.0,-7050.0
3496,1,19,11,2.0,0.0,1.0,1.0,26883.0,2457.0
3497,0,11,19,1.0,0.0,0.0,0.0,24426.0,-2457.0
3498,1,14,7,2.0,0.0,1.0,1.0,25425.0,1846.0
3499,0,7,14,3.0,0.0,1.0,0.0,23579.0,-1846.0
3500,0,8,20,0.0,0.0,2.0,0.0,25883.0,-321.0
3501,1,20,8,4.0,0.0,0.0,1.0,26204.0,321.0
3502,1,17,6,4.0,0.0,2.0,1.0,27196.0,4157.0
3503,0,6,17,0.0,0.0,0.0,0.0,23039.0,-4157.0
3504,0,9,21,1.0,0.0,0.0,0.0,25068.0,-4510.0
3505,1,21,9,2.0,0.0,2.0,0.0,29578.0,4510.0
3506,0,11,19,3.0,0.0,1.0,0.0,23642.0,-1602.0
3507,1,19,11,2.0,0.0,1.0,2.0,25244.0,1602.0
3508,1,14,17,2.0,1.0,2.0,2.0,25910.0,3155.0
3509,0,17,14,4.0,0.0,0.0,1.0,22755.0,-3155.0
3510,1,26,15,3.0,0.0,2.0,1.0,25892.0,567.0
3511,0,15,26,3.0,0.0,0.0,2.0,25325.0,-567.0
3512,0,10,20,2.0,0.0,2.0,0.0,22923.0,-1121.0
3513,1,20,10,4.0,0.0,0.0,0.0,24044.0,1121.0
3514,1,26,12,2.0,0.0,1.0,2.0,27983.0,2456.0
3515,0,12,26,2.0,0.0,1.0,0.0,25527.0,-2456.0
3516,0,5,13,0.0,0.0,1.0,0.0,22714.0,-1270.0
3517,1,13,5,5.0,1.0,1.0,1.0,23984.0,1270.0
3518,1,17,12,3.0,0.0,2.0,1.0,25610.0,1493.0
3519,0,12,17,1.0,0.0,0.0,0.0,24117.0,-1493.0
3520,1,25,13,2.0,0.0,0.0,1.0,26203.0,3099.0
3521,0,13,25,3.0,0.0,1.0,0.0,23104.0,-3099.0
3522,0,6,23,2.0,0.0,0.0,0.0,26099.0,-2024.0
3523,1,23,6,2.0,0.0,2.0,1.0,28123.0,2024.0
3524,0,4,17,0.0,0.0,0.0,0.0,22392.0,-5892.0
3525,1,17,4,4.0,0.0,2.0,1.0,28284.0,5892.0
3526,1,9,3,2.0,0.0,2.0,1.0,25322.0,428.0
3527,0,3,9,4.0,0.0,0.0,0.0,24894.0,-428.0
3528,1,15,6,4.0,0.0,2.0,1.0,24504.0,-1382.0
3529,0,6,15,1.0,0.0,0.0,0.0,25886.0,1382.0
3530,0,7,17,0.0,0.0,0.0,0.0,21984.0,-5766.0
3531,1,17,7,5.0,1.0,2.0,1.0,27750.0,5766.0
3532,1,17,13,3.0,0.0,2.0,1.0,24418.0,1501.0
3533,0,13,17,3.0,0.0,0.0,0.0,22917.0,-1501.0
3534,1,17,5,2.0,0.0,1.0,1.0,24797.0,214.0
3535,1,13,7,4.0,0.0,2.0,1.0,27755.0,6035.0
3536,0,7,13,1.0,0.0,0.0,0.0,21720.0,-6035.0
3537,1,13,7,3.0,0.0,1.0,0.0,26903.0,3278.0
3538,0,7,13,2.0,0.0,1.0,1.0,23625.0,-3278.0
3539,0,1,14,2.0,0.0,0.0,0.0,24458.0,-114.0
3540,1,18,8,1.0,0.0,2.0,0.0,25381.0,35.0
3541,0,8,18,2.0,0.0,0.0,0.0,25346.0,-35.0
3542,0,6,16,0.0,0.0,0.0,0.0,23054.0,-3107.0
3543,1,15,6,4.0,0.0,2.0,1.0,26161.0,3107.0
3544,0,7,22,2.0,0.0,0.0,0.0,25168.0,510.0
3545,1,19,5,3.0,0.0,2.0,0.0,25481.0,926.0
3546,0,5,19,2.0,0.0,0.0,2.0,24555.0,-926.0
3547,1,19,4,3.0,0.0,2.0,1.0,26469.0,4887.0
3548,0,4,19,2.0,0.0,0.0,0.0,21582.0,-4887.0
3549,0,8,17,3.0,0.0,0.0,0.0,24119.0,-1103.0
3550,1,17,8,2.0,0.0,2.0,2.0,25222.0,1103.0
3551,1,12,12,2.0,0.0,2.0,0.0,21453.0,-3963.0
3552,0,12,12,3.0,0.0,0.0,0.0,25416.0,3963.0
3553,0,13,20,2.0,0.0,0.0,0.0,22729.0,-3366.0
3554,1,20,13,3.0,0.0,2.0,1.0,26095.0,3366.0
3555,1,11,8,4.0,0.0,1.0,1.0,22459.0,-418.0
3556,0,8,11,1.0,0.0,1.0,0.0,22877.0,418.0
3557,0,5,19,0.0,0.0,0.0,0.0,24169.0,-3022.0
3558,1,19,5,4.0,0.0,2.0,0.0,27191.0,3022.0
3559,0,12,6,4.0,0.0,1.0,0.0,25250.0,-64.0
3560,1,6,12,2.0,0.0,1.0,2.0,25314.0,64.0
3561,0,2,12,1.0,0.0,2.0,0.0,24853.0,763.0
3562,1,12,2,3.0,0.0,0.0,2.0,24090.0,-763.0
3563,0,8,9,1.0,,2.0,0.0,24536.0,2115.0
3564,1,9,8,2.0,,0.0,0.0,22421.0,-2115.0
3565,0,11,10,4.0,0.0,1.0,0.0,22422.0,-4269.0
3566,1,10,11,3.0,0.0,1.0,1.0,26691.0,4269.0
3567,1,11,8,4.0,0.0,2.0,0.0,25106.0,1444.0
3568,0,8,11,0.0,0.0,0.0,0.0,23662.0,-1444.0
3569,0,8,21,0.0,0.0,0.0,0.0,24561.0,-1444.0
3570,1,21,8,4.0,0.0,2.0,1.0,26005.0,1444.0
3571,1,33,20,3.0,0.0,2.0,0.0,27761.0,3236.0
3572,0,20,33,1.0,0.0,0.0,1.0,24525.0,-3236.0
3573,1,10,8,3.0,1.0,2.0,2.0,26546.0,3800.0
3574,0,8,10,4.0,0.0,0.0,1.0,22746.0,-3800.0
3575,1,17,3,4.0,0.0,1.0,1.0,27190.0,4921.0
3576,0,3,17,1.0,0.0,1.0,0.0,22269.0,-4921.0
3577,1,14,10,2.0,0.0,1.0,1.0,25472.0,1892.0
3578,0,10,14,3.0,0.0,1.0,0.0,23580.0,-1892.0
3579,0,4,15,2.0,0.0,2.0,0.0,23178.0,-2270.0
3580,1,15,4,2.0,0.0,0.0,2.0,25448.0,2270.0
3581,1,16,7,3.0,0.0,1.0,0.0,23388.0,-2024.0
3582,0,7,16,2.0,0.0,1.0,1.0,25412.0,2024.0
3583,0,13,16,1.0,0.0,0.0,1.0,22897.0,-1020.0
3584,1,16,13,4.0,0.0,2.0,0.0,23917.0,1020.0
3585,0,12,29,2.0,0.0,1.0,1.0,24767.0,558.0
3586,1,29,12,5.0,1.0,1.0,2.0,24209.0,-558.0
3587,0,10,22,2.0,0.0,1.0,0.0,24519.0,424.0
3588,1,21,10,2.0,0.0,1.0,0.0,24095.0,-424.0
3589,1,15,2,3.0,0.0,2.0,0.0,26238.0,2900.0
3590,0,2,15,1.0,0.0,0.0,0.0,23338.0,-2900.0
3591,1,20,4,4.0,0.0,2.0,1.0,22788.0,197.0
3592,0,4,20,1.0,0.0,0.0,0.0,22591.0,-197.0
3593,1,16,5,4.0,0.0,1.0,1.0,23503.0,-702.0
3594,0,5,17,1.0,0.0,1.0,0.0,24205.0,702.0
3595,0,5,23,1.0,0.0,1.0,0.0,22910.0,-2801.0
3596,1,23,5,2.0,0.0,1.0,1.0,25711.0,2801.0
3597,1,9,5,2.0,,1.0,0.0,23754.0,-1150.0
3598,0,5,9,1.0,,1.0,0.0,24904.0,1150.0
3599,0,6,10,1.0,0.0,1.0,1.0,23323.0,1206.0
3600,1,10,6,5.0,1.0,1.0,1.0,22117.0,-1206.0
3601,1,10,5,4.0,0.0,2.0,1.0,26044.0,2760.0
3602,0,5,10,0.0,0.0,0.0,0.0,23284.0,-2760.0
3603,1,15,8,1.0,0.0,2.0,1.0,26712.0,3323.0
3604,1,20,5,2.0,0.0,2.0,1.0,32379.0,9989.0
3605,0,8,14,1.0,0.0,1.0,0.0,23179.0,-860.0
3606,1,14,8,5.0,1.0,1.0,2.0,24039.0,860.0
3607,0,9,14,3.0,0.0,2.0,0.0,26950.0,2996.0
3608,1,14,9,2.0,0.0,0.0,1.0,23954.0,-2996.0
3609,1,16,5,3.0,0.0,2.0,2.0,24869.0,2503.0
3610,0,5,16,3.0,0.0,0.0,0.0,22366.0,-2503.0
3611,1,26,7,3.0,0.0,2.0,2.0,24725.0,1825.0
3612,0,7,26,3.0,0.0,0.0,0.0,22900.0,-1825.0
3613,1,17,13,2.0,0.0,1.0,1.0,25879.0,1724.0
3614,0,13,17,2.0,0.0,1.0,0.0,24155.0,-1724.0
3615,0,2,19,0.0,0.0,0.0,0.0,22320.0,-2183.0
3616,1,19,2,4.0,0.0,2.0,2.0,24503.0,2183.0
3617,0,11,26,0.0,0.0,0.0,0.0,25490.0,-3566.0
3618,1,26,11,4.0,0.0,2.0,1.0,29056.0,3566.0
3619,1,17,5,4.0,0.0,2.0,1.0,25918.0,2098.0
3620,0,5,17,1.0,0.0,0.0,0.0,23820.0,-2098.0
3621,0,11,15,2.0,0.0,0.0,1.0,22038.0,-3254.0
3622,1,15,11,4.0,0.0,2.0,0.0,25292.0,3254.0
3623,1,15,3,2.0,0.0,2.0,1.0,25730.0,3544.0
3624,0,3,15,0.0,0.0,0.0,0.0,22186.0,-3544.0
3625,1,15,6,3.0,0.0,2.0,1.0,25270.0,2348.0
3626,0,6,15,3.0,0.0,0.0,0.0,22922.0,-2348.0
3627,0,10,13,2.0,0.0,2.0,0.0,25798.0,-479.0
3628,1,13,10,3.0,0.0,0.0,2.0,26277.0,479.0
3629,0,7,21,1.0,0.0,0.0,0.0,24245.0,-3341.0
3630,1,21,7,3.0,0.0,2.0,1.0,27586.0,3341.0
3631,1,9,3,1.0,0.0,2.0,1.0,26002.0,1675.0
3632,0,3,9,3.0,0.0,0.0,0.0,24327.0,-1675.0
3633,0,14,22,2.0,0.0,2.0,0.0,25343.0,2765.0
3634,1,22,14,3.0,0.0,0.0,1.0,22578.0,-2765.0
3635,1,37,12,3.0,0.0,2.0,1.0,27210.0,4842.0
3636,0,12,37,1.0,0.0,0.0,0.0,22368.0,-4842.0
3637,1,12,12,5.0,1.0,1.0,1.0,23037.0,-236.0
3638,0,12,13,1.0,1.0,1.0,1.0,23273.0,236.0
3639,0,5,16,1.0,0.0,2.0,0.0,25207.0,-1860.0
3640,1,16,5,2.0,0.0,0.0,1.0,27067.0,1860.0
3641,0,3,12,1.0,0.0,1.0,0.0,23328.0,-382.0
3642,1,12,3,4.0,0.0,1.0,1.0,23710.0,382.0
3643,0,4,12,1.0,0.0,1.0,0.0,24029.0,-1795.0
3644,1,12,4,2.0,0.0,1.0,1.0,25824.0,1795.0
3645,1,27,5,2.0,0.0,2.0,1.0,24835.0,2296.0
3646,0,5,27,2.0,0.0,0.0,0.0,22539.0,-2296.0
3647,1,19,9,4.0,0.0,1.0,1.0,26286.0,1420.0
3648,0,9,19,0.0,0.0,1.0,0.0,24866.0,-1420.0
3649,0,4,12,1.0,0.0,2.0,0.0,25609.0,806.0
3650,1,12,4,5.0,1.0,0.0,1.0,24803.0,-806.0
3651,0,10,27,1.0,0.0,1.0,0.0,26478.0,2695.0
3652,1,27,10,3.0,0.0,1.0,1.0,23783.0,-2695.0
