,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
22294,TRLT3/70036,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/70036?gameHash=14cdf682c4003638&amp;tab=overview,MSI,2016,,0,2016-05-14 08:33:04,4,6.08,100,Blue,team,,Counter Logic Gaming,,Alistar,LeBlanc,Maokai,,,1820,1,17,7,36,17,7,0.0,0.0,0.0,0.0,1.0,,,,0.5604,0.7912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,61640.0,2032.0879,,3126.4286,0.0,102.0,3.3626,52.0,1.7143,19.0,0.0,0.0,63771,43931.0,1448.2747,,58100.0,0.283468,,831.0,161.0,112.0,49.0,32.7033,15180.0,18731.0,277.0,15040.0,18446.0,270.0,140.0,285.0,7.0,2.0,1.0,4.0,4.0,1.0,2.0,25702.0,30736.0,453.0,22642.0,27397.0,406.0,3060.0,3339.0,47.0,5.0,6.0,5.0,5.0,2.0,5.0
22306,TRLT3/70046,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/70046?gameHash=7c49caa814dfa403&amp;tab=overview,MSI,2016,,0,2016-05-15 03:11:42,1,6.08,100,Blue,team,,Counter Logic Gaming,,Alistar,Sivir,Maokai,,,2094,0,9,16,18,9,16,1.0,0.0,0.0,0.0,0.0,,,,0.2579,0.7163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,7.0,1.0,1.0,0.0,1.0,55637.0,1594.1834,,3255.8166,0.0,124.0,3.553,65.0,1.8625,27.0,0.0,0.0,59502,36867.0,1056.361,,56920.0,0.0348557,,844.0,172.0,144.0,28.0,29.1117,15382.0,17673.0,274.0,15453.0,16339.0,231.0,-71.0,1334.0,43.0,1.0,1.0,4.0,4.0,4.0,1.0,24229.0,28266.0,471.0,23079.0,27462.0,413.0,1150.0,804.0,58.0,1.0,1.0,4.0,4.0,4.0,1.0
22318,TRLT3/70062,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/70062?gameHash=8e4fa01185891ba7&amp;tab=overview,MSI,2016,,0,2016-05-15 06:30:44,2,6.08,100,Blue,team,,Counter Logic Gaming,,Alistar,Sivir,Maokai,,,2068,0,7,15,16,7,15,1.0,0.0,0.0,0.0,1.0,,,,0.2031,0.6383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,11.0,0.0,1.0,0.0,3.0,68654.0,1991.8956,,3369.1683,0.0,108.0,3.1335,40.0,1.1605,19.0,0.0,0.0,54456,32086.0,930.9284,,53025.0,-0.0406466,,727.0,157.0,129.0,28.0,25.648,17577.0,17382.0,245.0,14820.0,14912.0,221.0,2757.0,2470.0,24.0,2.0,5.0,0.0,0.0,0.0,2.0,24769.0,26364.0,384.0,22835.0,23648.0,352.0,1934.0,2716.0,32.0,3.0,8.0,2.0,2.0,5.0,3.0
22330,TRLT3/70063,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/70063?gameHash=7f48241f2ecbecc8&amp;tab=overview,MSI,2016,,0,2016-05-15 07:26:30,3,6.08,100,Blue,team,,Counter Logic Gaming,,Alistar,Sivir,Ezreal,,,2245,0,7,24,25,7,24,1.0,0.0,0.0,0.0,1.0,,,,0.1871,0.8285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,3.0,78229.0,2090.7528,,3521.9065,0.0,120.0,3.2071,47.0,1.2561,25.0,0.0,0.0,55456,31281.0,836.0178,,54645.0,-0.21938,,834.0,129.0,100.0,29.0,25.7372,14519.0,14469.0,234.0,14788.0,15391.0,231.0,-269.0,-922.0,3.0,1.0,2.0,2.0,2.0,6.0,1.0,22413.0,24785.0,407.0,23234.0,26493.0,426.0,-821.0,-1708.0,-19.0,1.0,2.0,2.0,2.0,6.0,1.0
25331,TRLH1/1001720111,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720111?gameHash=55109b5a7a91ae87&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-03 23:34:06,1,6.1,200,Red,team,,Counter Logic Gaming,,Nidalee,Ryze,Zed,,,1957,0,4,15,8,4,15,0.0,0.0,0.0,0.0,0.0,,,,0.1226,0.5825,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,42369.0,1298.9985,,3004.3229,0.0,108.0,3.3112,45.0,1.3797,19.0,0.0,0.0,50454,29217.0,895.769,,48750.0,-0.208544,,848.0,127.0,114.0,13.0,29.8927,13754.0,16602.0,251.0,15759.0,18933.0,289.0,-2005.0,-2331.0,-38.0,1.0,1.0,3.0,3.0,5.0,1.0,22242.0,26838.0,396.0,26260.0,30286.0,464.0,-4018.0,-3448.0,-68.0,3.0,7.0,5.0,5.0,7.0,3.0
25342,TRLH1/1001720119,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001720119?gameHash=e147296c928da5b4&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-04 01:00:36,2,6.1,100,Blue,team,,Counter Logic Gaming,,Zilean,Karma,Graves,,,2315,0,16,19,27,16,19,1.0,0.0,0.0,0.0,0.0,,,,0.4147,0.9071,0.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,99954.0,2590.6004,,4314.2721,0.0,128.0,3.3175,59.0,1.5292,25.0,0.0,0.0,66994,42105.0,1091.2743,,65130.0,-0.0230688,,1007.0,165.0,130.0,35.0,30.3758,14105.0,17668.0,279.0,15236.0,19040.0,311.0,-1131.0,-1372.0,-32.0,0.0,0.0,1.0,1.0,3.0,0.0,22882.0,29634.0,456.0,24495.0,30383.0,512.0,-1613.0,-749.0,-56.0,3.0,3.0,2.0,2.0,4.0,3.0
25895,TRLH1/1001710207,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710207?gameHash=c6baf4616cb79dff&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-05 18:32:36,1,6.1,200,Red,team,,Counter Logic Gaming,,Braum,Vladimir,Trundle,,,3384,0,19,25,52,19,25,2.0,1.0,0.0,0.0,1.0,,,,0.3369,0.7801,0.0,4.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,6.0,11.0,0.0,1.0,2.0,4.0,157838.0,2798.5461,,3665.0,0.0,183.0,3.2447,67.0,1.1879,26.0,0.0,0.0,96985,61192.0,1084.9645,,93705.0,-0.132948,,1154.0,210.0,155.0,55.0,24.1844,16426.0,15566.0,245.0,15218.0,14686.0,225.0,1208.0,880.0,20.0,1.0,3.0,1.0,1.0,4.0,1.0,24437.0,26513.0,426.0,23118.0,25197.0,419.0,1319.0,1316.0,7.0,2.0,4.0,1.0,1.0,4.0,2.0
25930,TRLH1/1001710230,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710230?gameHash=6ff996091267c4c9&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-05 20:25:01,2,6.1,100,Blue,team,,Counter Logic Gaming,,Braum,Swain,Fizz,,,1908,1,15,7,39,15,7,3.0,0.0,0.0,0.0,1.0,,,,0.4717,0.6918,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,1.0,1.0,3.0,0.0,64208.0,2019.1195,,2162.9874,0.0,96.0,3.0189,40.0,1.2579,23.0,0.0,0.0,62216,41478.0,1304.3396,,57650.0,0.127895,,784.0,152.0,126.0,26.0,29.434,15571.0,16012.0,256.0,14798.0,16016.0,242.0,773.0,-4.0,14.0,2.0,4.0,2.0,2.0,5.0,2.0,24889.0,26697.0,424.0,22505.0,25886.0,403.0,2384.0,811.0,21.0,4.0,7.0,3.0,3.0,6.0,4.0
25967,TRLH1/1001710238,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001710238?gameHash=d999bef5a1043081&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-05 21:19:56,3,6.1,200,Red,team,,Counter Logic Gaming,,Braum,Vladimir,Swain,,,2451,0,8,16,14,8,16,0.0,0.0,0.0,0.0,1.0,,,,0.1958,0.5875,0.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,10.0,1.0,1.0,0.0,2.0,83267.0,2038.3599,,2398.8739,0.0,145.0,3.5496,62.0,1.5177,27.0,0.0,0.0,65495,39219.0,960.0734,,63400.0,-0.0736802,,1011.0,175.0,157.0,18.0,29.033,16305.0,15968.0,256.0,15728.0,14982.0,233.0,577.0,986.0,23.0,2.0,3.0,2.0,2.0,3.0,2.0,24357.0,26180.0,419.0,23184.0,24330.0,351.0,1173.0,1850.0,68.0,4.0,6.0,4.0,4.0,6.0,4.0
27743,TRLH1/1001730039,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730039?gameHash=ea789c30ec56b6d1&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-11 19:11:58,1,6.11,200,Red,team,,Counter Logic Gaming,,Anivia,Maokai,Ryze,,,1669,0,1,10,4,1,10,0.0,0.0,0.0,0.0,0.0,,,,0.0359,0.3954,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,48085.0,1728.6399,,2508.2804,0.0,82.0,2.9479,37.0,1.3301,17.0,0.0,0.0,40328,22028.0,791.8993,,37300.0,-0.273308,,721.0,102.0,99.0,3.0,29.5866,14110.0,18010.0,269.0,15604.0,19652.0,313.0,-1494.0,-1642.0,-44.0,0.0,0.0,2.0,2.0,1.0,0.0,21132.0,27696.0,431.0,25254.0,31559.0,503.0,-4122.0,-3863.0,-72.0,0.0,0.0,4.0,4.0,4.0,0.0
27766,TRLH1/1001730040,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730040?gameHash=7654a2d0218d4f61&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-11 19:54:13,2,6.11,100,Blue,team,,Counter Logic Gaming,,Anivia,Irelia,Rek'Sai,,,1580,1,23,3,41,23,3,3.0,1.0,0.0,0.0,1.0,,,,0.8734,0.9873,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,75306.0,2859.7215,,3207.4557,0.0,72.0,2.7342,21.0,0.7975,19.0,0.0,0.0,54617,37225.0,1413.6076,,51233.0,0.353025,,677.0,124.0,89.0,35.0,30.4177,15653.0,18894.0,294.0,14665.0,17690.0,280.0,988.0,1204.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,24859.0,31007.0,476.0,22117.0,27980.0,447.0,2742.0,3027.0,29.0,4.0,7.0,1.0,1.0,1.0,4.0
27803,TRLH1/1001730042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730042?gameHash=18dab8e7368a1744&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-11 20:43:35,3,6.11,200,Red,team,,Counter Logic Gaming,,Rek'Sai,Irelia,Ryze,,,1863,1,16,7,38,16,7,2.0,0.0,0.0,0.0,1.0,,,,0.5153,0.7407,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,1.0,0.0,1.0,1.0,57522.0,1852.5604,,2458.132,0.0,96.0,3.0918,29.0,0.934,18.0,0.0,0.0,57301,37022.0,1192.3349,,45708.0,-0.0664566,,796.0,125.0,102.0,23.0,29.6618,15774.0,15616.0,229.0,14659.0,14454.0,222.0,1115.0,1162.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,24389.0,27306.0,408.0,22125.0,24068.0,388.0,2264.0,3238.0,20.0,5.0,5.0,1.0,1.0,0.0,5.0
28198,TRLH1/1001730100,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730100?gameHash=95c0b0330487f2ca&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-12 20:57:59,1,6.11,100,Blue,team,,Counter Logic Gaming,,Maokai,Bard,Olaf,,,2082,0,6,15,16,6,15,0.0,0.0,0.0,0.0,0.0,,,,0.1729,0.6052,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,3.0,71914.0,2072.4496,,3360.1441,0.0,112.0,3.2277,46.0,1.3256,18.0,0.0,0.0,54736,32224.0,928.6455,,53010.0,-0.103144,,930.0,141.0,132.0,9.0,30.8646,15120.0,18582.0,309.0,15768.0,19005.0,315.0,-648.0,-423.0,-6.0,1.0,1.0,2.0,2.0,2.0,1.0,23220.0,30094.0,495.0,24088.0,31032.0,508.0,-868.0,-938.0,-13.0,2.0,2.0,3.0,3.0,3.0,2.0
28223,TRLH1/1001730115,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730115?gameHash=bc139107dd29c6ea&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-12 22:00:24,2,6.11,200,Red,team,,Counter Logic Gaming,,Ryze,Bard,Azir,,,2483,0,10,21,27,10,21,2.0,0.0,0.0,0.0,0.0,,,,0.2416,0.7491,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,92768.0,2241.6754,,4093.8462,0.0,134.0,3.238,48.0,1.1599,26.0,0.0,0.0,67505,40902.0,988.3689,,64170.0,-0.0243227,,1077.0,152.0,132.0,20.0,29.6979,14209.0,17896.0,269.0,15098.0,18520.0,290.0,-889.0,-624.0,-21.0,1.0,1.0,1.0,1.0,1.0,1.0,22931.0,29450.0,458.0,22511.0,29584.0,467.0,420.0,-134.0,-9.0,1.0,1.0,1.0,1.0,1.0,1.0
30094,TRLH1/1001730164,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730164?gameHash=4f771f91724f5114&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-18 18:38:07,1,6.11,100,Blue,team,,Counter Logic Gaming,,Anivia,Zyra,Vladimir,,,1484,1,11,4,17,11,4,3.0,0.0,0.0,0.0,1.0,,,,0.4447,0.6065,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,32102.0,1297.9245,,2200.9164,0.0,65.0,2.628,22.0,0.8895,14.0,0.0,0.0,46180,29767.0,1203.5175,,38443.0,0.0772702,,615.0,109.0,85.0,24.0,29.2722,15278.0,15954.0,262.0,14476.0,15970.0,261.0,802.0,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24382.0,26019.0,421.0,22732.0,26102.0,436.0,1650.0,-83.0,-15.0,2.0,5.0,0.0,0.0,0.0,2.0
30107,TRLH1/1001730181,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730181?gameHash=78a169ea03f4f3fb&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-18 19:45:47,2,6.11,200,Red,team,,Counter Logic Gaming,,Anivia,Vladimir,Ryze,,,1728,1,7,3,13,7,3,1.0,0.0,0.0,0.0,1.0,,,,0.2431,0.3472,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,2.0,0.0,27078.0,940.2083,,2075.2778,0.0,81.0,2.8125,36.0,1.25,22.0,0.0,0.0,52257,33355.0,1158.1597,,44758.0,0.116443,,670.0,145.0,97.0,48.0,28.2986,16226.0,16101.0,232.0,14597.0,14605.0,235.0,1629.0,1496.0,-3.0,2.0,4.0,0.0,0.0,0.0,2.0,24773.0,26980.0,405.0,21650.0,24189.0,401.0,3123.0,2791.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0
30526,TRLH1/1001740201,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740201?gameHash=6c0b80e85eee4ab5&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-19 22:28:08,1,6.11,100,Blue,team,,Counter Logic Gaming,,Swain,Karma,Vladimir,,,2639,1,22,18,45,22,18,3.0,0.0,0.0,0.0,0.0,,,,0.5002,0.9094,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,11.0,6.0,1.0,0.0,4.0,0.0,107693.0,2448.4956,,4249.7234,0.0,120.0,2.7283,63.0,1.4324,27.0,0.0,0.0,85816,57622.0,1310.0872,,78200.0,-0.0279914,,1201.0,194.0,149.0,45.0,31.7166,15526.0,15513.0,256.0,16198.0,15423.0,230.0,-672.0,90.0,26.0,1.0,1.0,2.0,2.0,5.0,1.0,23582.0,24702.0,401.0,26447.0,28005.0,419.0,-2865.0,-3303.0,-18.0,3.0,6.0,5.0,5.0,9.0,3.0
30539,TRLH1/1001740213,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740213?gameHash=45ee4dbe362140e0&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-19 23:45:56,2,6.11,200,Red,team,,Counter Logic Gaming,,Vladimir,Swain,Ryze,,,2073,0,10,18,27,10,18,0.0,0.0,0.0,0.0,0.0,,,,0.2894,0.8104,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,3.0,55370.0,1602.6049,,2675.2822,0.0,98.0,2.8365,48.0,1.3893,14.0,0.0,0.0,55497,33076.0,957.3372,,53858.0,-0.127623,,862.0,134.0,106.0,28.0,28.8278,16341.0,16537.0,252.0,15095.0,13714.0,220.0,1246.0,2823.0,32.0,3.0,6.0,1.0,1.0,2.0,3.0,23967.0,27261.0,440.0,23020.0,24229.0,389.0,947.0,3032.0,51.0,3.0,6.0,2.0,2.0,5.0,3.0
30550,TRLH1/1001740214,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001740214?gameHash=b5020ba7c60c6b45&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-20 00:45:10,3,6.11,100,Blue,team,,Counter Logic Gaming,,Swain,Vladimir,Lissandra,,,1883,0,10,20,15,10,20,2.0,0.0,0.0,0.0,0.0,,,,0.3186,0.9559,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,2.0,55211.0,1759.2459,,2886.4047,0.0,90.0,2.8678,45.0,1.4339,22.0,0.0,0.0,52141,31658.0,1008.752,,45675.0,-0.161047,,743.0,109.0,95.0,14.0,27.1482,15142.0,18326.0,270.0,15635.0,17380.0,275.0,-493.0,946.0,-5.0,2.0,1.0,4.0,4.0,10.0,2.0,25047.0,28635.0,422.0,25899.0,28258.0,433.0,-852.0,377.0,-11.0,4.0,5.0,8.0,8.0,17.0,4.0
31990,TRLH1/1001750008,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750008?gameHash=c81555b7ec2c0c30&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-24 23:07:24,1,6.12,100,Blue,team,,Counter Logic Gaming,,Rumble,Irelia,Olaf,,,2068,1,15,7,32,15,7,2.0,0.0,0.0,0.0,0.0,,,,0.4352,0.6383,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,4.0,1.0,0.0,2.0,0.0,70160.0,2035.5899,,2103.7427,0.0,122.0,3.5397,52.0,1.5087,21.0,0.0,0.0,66316,43946.0,1275.029,,57383.0,0.0571439,,885.0,149.0,117.0,32.0,30.0,15511.0,15693.0,254.0,16238.0,15040.0,232.0,-727.0,653.0,22.0,1.0,2.0,2.0,2.0,2.0,1.0,25267.0,27312.0,431.0,24878.0,25369.0,415.0,389.0,1943.0,16.0,3.0,6.0,2.0,2.0,2.0,3.0
32003,TRLH1/1001750021,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750021?gameHash=4894407b2447420c&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-25 00:55:12,2,6.12,200,Red,team,,Counter Logic Gaming,,Rumble,Ryze,Irelia,,,1596,0,3,11,5,3,11,0.0,0.0,0.0,0.0,0.0,,,,0.1128,0.5263,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,1.0,0.0,2.0,40414.0,1519.3233,,2593.5338,0.0,92.0,3.4586,25.0,0.9398,19.0,0.0,0.0,38722,21167.0,795.7519,,37235.0,-0.186975,,588.0,95.0,90.0,5.0,25.6767,15366.0,13654.0,222.0,15713.0,16082.0,248.0,-347.0,-2428.0,-26.0,1.0,1.0,1.0,1.0,1.0,1.0,22531.0,23319.0,363.0,24583.0,26055.0,419.0,-2052.0,-2736.0,-56.0,2.0,2.0,1.0,1.0,1.0,2.0
32014,TRLH1/1001750022,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001750022?gameHash=0d69b8d1b636da2f&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-25 01:45:38,3,6.12,100,Blue,team,,Counter Logic Gaming,,Rumble,Irelia,Olaf,,,1893,0,9,26,9,9,26,0.0,0.0,0.0,0.0,0.0,,,,0.2853,1.1094,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,52486.0,1663.5816,,3139.3661,0.0,95.0,3.0111,38.0,1.2044,18.0,0.0,0.0,48761,28176.0,893.0586,,45325.0,-0.265238,,773.0,86.0,78.0,8.0,27.2266,13513.0,13839.0,205.0,17784.0,16749.0,262.0,-4271.0,-2910.0,-57.0,1.0,2.0,5.0,5.0,5.0,1.0,21093.0,24392.0,374.0,27891.0,27569.0,441.0,-6798.0,-3177.0,-67.0,2.0,5.0,6.0,6.0,8.0,2.0
32879,TRLH1/1001760098,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760098?gameHash=2988e030de889179&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-26 20:51:21,1,6.12,200,Red,team,,Counter Logic Gaming,,Ryze,Vladimir,Shen,,,1755,1,11,2,26,11,2,0.0,0.0,0.0,0.0,0.0,,,,0.3761,0.4444,1.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,58248.0,1991.3846,,2500.8205,0.0,94.0,3.2137,39.0,1.3333,19.0,0.0,0.0,56127,36950.0,1263.2479,,46500.0,0.116643,,766.0,141.0,98.0,43.0,31.0085,15839.0,16241.0,283.0,14875.0,15485.0,235.0,964.0,756.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,23922.0,25837.0,451.0,23380.0,26153.0,410.0,542.0,-316.0,41.0,1.0,3.0,1.0,1.0,1.0,1.0
32902,TRLH1/1001760117,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760117?gameHash=7b11b422397350c0&amp;tab=overview,NA LCS,2016,Summer,0,2016-06-26 21:44:11,2,6.12,100,Blue,team,,Counter Logic Gaming,,Shen,Cassiopeia,Lissandra,,,2244,1,8,8,13,8,8,1.0,0.0,0.0,0.0,1.0,,,,0.2139,0.4278,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,6.0,1.0,1.0,1.0,0.0,81473.0,2178.4225,,2119.6791,0.0,136.0,3.6364,74.0,1.9786,24.0,0.0,0.0,64892,40727.0,1088.9572,,57825.0,0.0,,978.0,140.0,108.0,32.0,29.893,15673.0,15416.0,234.0,15460.0,15719.0,216.0,213.0,-303.0,18.0,2.0,3.0,3.0,3.0,6.0,2.0,23752.0,25542.0,431.0,23236.0,25779.0,407.0,516.0,-237.0,24.0,2.0,3.0,3.0,3.0,6.0,2.0
34727,TRLH1/1001760146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001760146?gameHash=d504180c99854a20&amp;tab=overview,NA LCS,2016,Summer,0,2016-07-02 18:48:24,1,6.12,200,Red,team,,Counter Logic Gaming,,Twitch,Illaoi,Caitlyn,,,1493,1,16,2,32,16,2,3.0,0.0,0.0,0.0,0.0,,,,0.643,0.7234,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,3.0,1.0,1.0,2.0,0.0,40654.0,1633.7843,,2696.7448,0.0,83.0,3.3356,28.0,1.1253,23.0,0.0,0.0,49963,33458.0,1344.5948,,44100.0,0.232911,,586.0,105.0,71.0,34.0,27.7696,15791.0,15726.0,239.0,16585.0,15634.0,234.0,-794.0,92.0,5.0,0.0,0.0,2.0,2.0,6.0,0.0,24976.0,27559.0,411.0,23771.0,24342.0,400.0,1205.0,3217.0,11.0,4.0,6.0,2.0,2.0,6.0,4.0
